Filename,Max,Min,Mean,Std,Median,IQR,RMS,Skewness,Kurtosis,Label
average_14-27_110_Go1_-1.8.csv,2.0212,-0.0113,0.0025500500500500504,0.06462639615247635,0.0002,0.0012000000000000001,0.06464435847839378,30.673801412051816,956.8987248712177,Go
average_14-27_111_Go2_-1.2.csv,4.1753,-0.0103,0.004557457457457458,0.13228773318279827,0.0002,0.0012000000000000001,0.13230002723811968,31.46786178702685,992.9876791012236,Go
average_14-27_112_Go3_-0.1.csv,2.6811,-0.0106,0.005155855855855856,0.0982484030437367,0.0002,0.0012000000000000001,0.09833447584209282,23.1573685399117,584.5735313939136,Go
average_14-27_113_Go4_0.6.csv,3.168,-0.0103,0.007570470470470469,0.13448190079770292,0.0002,0.0012000000000000001,0.13462759813715827,21.02158933870521,456.88657846674164,Go
average_14-27_114_Hold1_1.5.csv,6.746,-0.01,0.3127205205205205,1.3512693333350507,0.0008,0.0035,1.3863243410539248,4.394896328166416,17.707634982738313,Hold
average_14-27_115_Go5_1.6.csv,6.7157,-0.01,0.1566827827827828,0.9777914971750161,0.0012,0.0031999999999999997,0.9897821341705069,6.4086985041019675,39.5791119817397,Go
average_14-27_116_Go6_2.4.csv,6.7237,-0.0106,0.23938258258258252,1.209985844265785,0.0018,0.0054,1.23284396129149,5.090317655356322,24.16330515307168,Go
average_14-27_117_Hold2_3.3.csv,6.7559,-0.009,1.2215793793793794,2.555321932773921,0.0044,0.017499999999999998,2.8311464380801383,1.676005284271789,0.836625227890353,Hold
average_14-27_118_Go7_3.3.csv,6.7084,-0.0106,0.06587317317317318,0.547343966273378,0.0024,0.0058,0.5510216030765556,11.059442424764567,128.31605781994512,Go
average_14-27_119_Go8_4.3.csv,6.7138,-0.0106,0.055732132132132135,0.49515696223830347,0.0021,0.0048000000000000004,0.4980372094150817,11.372257663092766,139.1363999762218,Go
average_14-27_120_Hold3_5.2.csv,6.7603,-0.0078,0.5729965965965966,1.7913730572074051,0.0059,0.011800000000000001,1.8799282699454625,3.0406484100566784,7.471388073983444,Hold
average_14-27_121_Go9_5.3.csv,6.7317,-0.0087,0.21332812812812812,1.0928848174661847,0.004,0.0086,1.1129737291067034,5.463415237605963,28.77265684864151,Go
average_14-27_122_Go10_6.1.csv,6.7457,-0.0106,0.23507237237237236,1.1939303237011714,0.0024,0.0054,1.2162654897642997,5.1744788150441705,25.087623657659584,Go
average_14-27_123_Go11_7.0.csv,6.7355,-0.0074,0.19897237237237236,1.0144882692245711,0.0063,0.009999999999999998,1.0333180714072008,5.9261158622425265,34.54128339356222,Go
average_14-27_124_Hold4_7.9.csv,6.7648,-0.0106,0.3988775775775776,1.5103166702405662,0.0059,0.010499999999999999,1.5613700479119343,3.8250175220432445,12.938700316899121,Hold
average_14-27_125_Go12_8.0.csv,6.7234,-0.0109,0.126273973973974,0.8668605189428846,0.0024,0.0050999999999999995,0.8755798515534985,7.2865352371358965,51.7732523297991,Go
average_14-27_126_Go13_8.8.csv,6.7106,-0.0106,0.022596096096096096,0.2552322848960949,0.0031,0.0055,0.25610328792126835,20.757894942297348,498.9563711220919,Go
average_14-27_127_Go14_9.8.csv,6.7572,-0.0094,0.18696046046046044,1.0035428283560588,0.0063,0.0115,1.0203157921966148,6.145083417054586,36.781013138046674,Go
average_14-27_128_Go15_10.6.csv,6.7384,-0.0094,0.2726547547547548,1.2216434105499012,0.0056,0.0102,1.2511032456601259,4.801787785587594,21.862001859329446,Go
average_14-27_129_Hold5_11.6.csv,6.7578,-0.0078,0.731236936936937,1.998899718810012,0.0082,0.0159,2.127512148993306,2.5731648477435085,4.789469124999794,Hold
average_14-27_130_Go16_11.5.csv,6.7323,-0.0103,0.10856336336336336,0.7816644175875888,0.0031,0.006699999999999999,0.7887798518691479,8.051157278087796,64.33360664489018,Go
average_14-27_131_Go17_12.4.csv,6.7288,-0.009,0.10301281281281281,0.6923521315516579,0.0037,0.007300000000000001,0.6996308186196218,8.501886100458458,75.18571394320747,Go
average_14-27_132_Hold6_13.3.csv,6.7744,-0.0094,0.37974424424424424,1.4559961010651912,0.0066,0.0125,1.503997437052557,3.9985849643486895,14.375037505861043,Hold
average_14-27_133_Go18_13.3.csv,6.7791,-0.0094,0.2882476476476476,1.283759351661334,0.0034,0.0092,1.315095088421971,4.64123013088042,20.01827395776957,Go
average_14-27_134_Go19_14.3.csv,6.7639,-0.0081,0.25119359359359356,1.1935467227460157,0.0031,0.0083,1.2191086994526292,5.053466519434317,24.15896704920412,Go
average_14-27_135_Hold7_15.2.csv,6.7549,-0.0113,0.5236584584584585,1.7289129144689914,0.0066,0.012100000000000001,1.8056483364528473,3.218631903593702,8.551364338644966,Hold
average_14-27_136_Go20_15.2.csv,6.7294,-0.0109,0.10527887887887888,0.7778466735414011,0.0015,0.0045000000000000005,0.7845530184626013,8.151215893861474,65.73316154519432,Go
average_14-27_137_Hold8_16.0.csv,6.7384,-0.0103,0.38310150150150146,1.4783627171213756,0.0028,0.006699999999999999,1.5264780836159293,3.9051460611019673,13.617497911338104,Hold
average_14-27_138_Hold9_16.3.csv,6.7527,-0.0094,0.6685539539539541,1.9361266973103692,0.005,0.013000000000000001,2.0473882481001153,2.720216203458839,5.554725171815155,Hold
average_14-27_139_Go21_16.1.csv,6.7352,-0.0106,0.1184978978978979,0.8095371112274561,0.0018,0.0032,0.8177628506602141,7.551624182481843,57.04508240323421,Go
average_14-27_140_Go22_17.1.csv,6.6737,-0.0109,0.024240940940940942,0.2735828481925829,0.0015,0.0038,0.27451826085990266,18.41106776252301,393.3401066826329,Go
