300.0000,0.4620
300.0002,0.1098
300.0004,0.0407
300.0006,0.0378
300.0008,0.0563
300.0010,0.0604
300.0012,0.0506
300.0014,0.0522
300.0016,0.0369
300.0018,0.1723
300.0020,0.0232
300.0022,0.0270
300.0024,0.0305
300.0026,0.0515
300.0028,0.0576
300.0030,0.0407
300.0032,0.2641
300.0034,0.0407
300.0036,0.0420
300.0038,0.7669
300.0040,0.0276
300.0042,0.0263
300.0044,0.0305
300.0046,0.0232
300.0048,0.0286
300.0050,0.2469
300.0052,0.2851
300.0054,0.1573
300.0056,0.5560
300.0058,0.0238
300.0060,0.1650
300.0062,0.0426
300.0064,0.0416
300.0066,0.0416
300.0068,1.0263
300.0070,0.0818
300.0072,0.0461
300.0074,0.0228
300.0076,0.0295
300.0078,0.0353
300.0080,0.0365
300.0082,0.0375
300.0084,0.0225
300.0086,0.0439
300.0088,0.1270
300.0090,0.1172
300.0092,0.1666
300.0094,2.4358
300.0096,0.2602
300.0098,0.1245
300.0100,1.0190
300.0102,0.2402
300.0104,0.1066
300.0106,0.1420
300.0108,0.1528
300.0110,0.1312
300.0112,0.1165
300.0114,0.0247
300.0116,0.0238
300.0118,0.0305
300.0120,0.7245
300.0122,1.8121
300.0124,0.1621
300.0126,0.0429
300.0128,0.0356
300.0130,0.0719
300.0132,0.2191
300.0134,0.0480
300.0136,0.1363
300.0138,0.9074
300.0140,0.0429
300.0142,0.0553
300.0144,0.0372
300.0146,0.0467
300.0148,0.0458
300.0150,0.4345
300.0152,0.2226
300.0154,0.0866
300.0156,0.0751
300.0158,0.0117
300.0160,0.0993
300.0162,0.0356
300.0164,0.0311
300.0166,0.0435
300.0168,0.0257
300.0170,0.0200
300.0172,0.0423
300.0174,0.1889
300.0176,0.0636
300.0178,0.0652
300.0180,0.1197
300.0182,0.0515
300.0184,0.0601
300.0186,0.0400
300.0188,0.0582
300.0190,0.0333
300.0192,1.0974
300.0194,0.0391
300.0196,0.0209
300.0198,0.0904
300.0200,0.2086
300.0202,0.1519
300.0204,0.0318
300.0206,0.1946
300.0208,0.0480
300.0210,0.1267
300.0212,1.8456
300.0214,0.0298
300.0216,0.0219
300.0218,0.0572
300.0220,0.2099
300.0222,0.1710
300.0224,0.2306
300.0226,0.0318
300.0228,0.0267
300.0230,0.0878
300.0232,5.3101
300.0234,0.0601
300.0236,0.1423
300.0238,4.2588
300.0240,0.2580
300.0242,0.0818
300.0244,1.8198
300.0246,0.0216
300.0248,0.0286
300.0250,0.0244
300.0252,0.1707
300.0254,0.1111
300.0256,0.2749
300.0258,0.0722
300.0260,1.4033
300.0262,0.3628
300.0264,0.1971
300.0266,0.0318
300.0268,0.0362
300.0270,0.0426
300.0272,0.1363
300.0274,0.0799
300.0276,0.3938
300.0278,0.0885
300.0280,0.0165
300.0282,0.0142
300.0284,0.0639
300.0286,0.0471
300.0288,0.1761
300.0290,0.1707
300.0292,0.0550
300.0294,0.0525
300.0296,0.0155
300.0298,0.0337
300.0300,0.0655
300.0302,0.2736
300.0304,0.1462
300.0306,1.5986
300.0308,0.1114
300.0310,0.0298
300.0312,0.0321
300.0314,0.1576
300.0316,0.0917
300.0318,0.1356
300.0320,4.2171
300.0322,0.1219
300.0324,0.1302
300.0326,0.0372
300.0328,0.0152
300.0330,0.0031
300.0332,0.0244
300.0334,0.1108
300.0336,0.0843
300.0338,0.0652
300.0340,0.0560
300.0342,0.3880
300.0344,0.0397
300.0346,0.0260
300.0348,0.0636
300.0350,0.7758
300.0352,0.2223
300.0354,0.4119
300.0356,0.0203
300.0358,0.0302
300.0360,0.4855
300.0362,0.4521
300.0364,0.1541
300.0366,0.0735
300.0368,0.0888
300.0370,0.1761
300.0372,0.9858
300.0374,0.0968
300.0376,1.7656
300.0378,0.1044
300.0380,0.4336
300.0382,0.1554
300.0384,0.0343
300.0386,0.0987
300.0388,0.0464
300.0390,0.0260
300.0392,0.0346
