Filename,Max,Min,Mean,Std,Median,IQR,RMS,Skewness,Kurtosis,Label
Hybrid(Average)_15-24_2574_Hold1069_880.0.csv,6.6826,-0.0049,1.8177108000000002,2.752545942866522,0.0802,4.534675,3.297424026548603,1.0625407013036399,-0.7715180017263008,Hold
Hybrid(Average)_15-24_2575_Hold1070_880.0.csv,6.66,-0.0036,2.6497219,2.9729182825070817,0.3549,6.373325,3.9812599787868663,0.3851766087221702,-1.7432372846236117,Hold
Hybrid(Average)_15-24_2576_Back253_879.0.csv,6.6434,-0.0084,4.6891621,2.7910063794415936,6.54505,5.354375,5.456204550193293,-0.9532831931612153,-0.9871620805577579,Back
Hybrid(Average)_15-24_2577_Back254_878.0.csv,6.6775,-0.0046,4.986546000000001,2.6822960282838557,6.5666,3.1726249999999996,5.6615508724624215,-1.1777551499163446,-0.5308094103888972,Back
Hybrid(Average)_15-24_2578_Back255_877.0.csv,6.6526,-0.0004,5.0027815,2.729790263230672,6.5797,3.6205750000000005,5.698431877551052,-1.1719119052700568,-0.5819627767359168,Back
Hybrid(Average)_15-24_2579_Go1176_878.0.csv,5.0204,-0.0014,0.23411859999999998,0.634633283494144,0.04245,0.131375,0.676142118182265,4.956102326636023,27.198421976003186,Go
Hybrid(Average)_15-24_2580_Go1177_879.0.csv,5.0236,-0.0055,0.2283723,0.6082893170325497,0.04915,0.12475000000000003,0.6494611495155042,5.226429132989256,30.512057079188843,Go
Hybrid(Average)_15-24_2581_Go1178_880.0.csv,5.1817,-0.002,0.2244265,0.6207930318843682,0.0416,0.13024999999999998,0.6598225961195933,5.41065915979674,33.23273743294386,Go
Hybrid(Average)_15-24_2582_Go1179_881.0.csv,5.1967,-0.0068,0.21286920000000004,0.6491472385589333,0.03635,0.109225,0.6828499406897536,5.639022708701346,34.55459816845978,Go
Hybrid(Average)_15-24_2583_Go1180_882.0.csv,4.9803,-0.003,0.2245549,0.5795384016568574,0.05135,0.14857499999999998,0.6212517986694284,5.141103392640547,30.19485353389694,Go
Hybrid(Average)_15-24_2584_Go1181_883.0.csv,5.0874,-0.0046,0.2307262,0.6020305566037696,0.0547,0.132,0.6444477710877741,5.208097247868124,30.69947497771917,Go
Hybrid(Average)_15-24_2585_Go1182_884.0.csv,4.9688,-0.0074,0.1846797,0.48226482938689774,0.059,0.1243,0.5161912222132414,6.442788563601889,49.36637634943969,Go
Hybrid(Average)_15-24_2586_Go1183_885.0.csv,5.0303,-0.0036,0.17359480000000002,0.5328244410290485,0.041,0.0832,0.5601367133655855,6.236832335345842,44.01582589555058,Go
