Time,V,Label,Depth
246.6,0.0423,Hold,576.0
246.6002,0.0448,Hold,576.0
246.6004,0.0585,Hold,576.0
246.6006,0.0251,Hold,576.0
246.6008,0.0729,Hold,576.0
246.601,0.8332,Hold,576.0
246.6012,0.0907,Hold,576.0
246.6014,0.0566,Hold,576.0
246.6016,0.2469,Hold,576.0
246.6018,0.055,Hold,576.0
246.602,0.0474,Hold,576.0
246.6022,0.1181,Hold,576.0
246.6024,0.0212,Hold,576.0
246.6026,6.6064,Hold,576.0
246.6028,0.055,Hold,576.0
246.603,0.048,Hold,576.0
246.6032,0.0464,Hold,576.0
246.6034,0.0318,Hold,576.0
246.6036,0.0872,Hold,576.0
246.6038,0.0815,Hold,576.0
246.604,5.6772,Hold,576.0
246.6042,0.0359,Hold,576.0
246.6044,0.0337,Hold,576.0
246.6046,0.0397,Hold,576.0
246.6048,0.041,Hold,576.0
246.605,5.5634,Hold,576.0
246.6052,0.0531,Hold,576.0
246.6054,0.0305,Hold,576.0
246.6056,0.6242,Hold,576.0
246.6058,0.0273,Hold,576.0
246.606,0.1688,Hold,576.0
246.6062,0.1771,Hold,576.0
246.6064,4.3716,Hold,576.0
246.6066,1.7398,Hold,576.0
246.6068,0.2755,Hold,576.0
246.607,0.0152,Hold,576.0
246.6072,0.0075,Hold,576.0
246.6074,0.0075,Hold,576.0
246.6076,0.0091,Hold,576.0
246.6078,0.011,Hold,576.0
246.608,0.0145,Hold,576.0
246.6082,0.0247,Hold,576.0
246.6084,0.15,Hold,576.0
246.6086,0.0359,Hold,576.0
246.6088,0.0286,Hold,576.0
246.609,0.0582,Hold,576.0
246.6092,0.0289,Hold,576.0
246.6094,0.0126,Hold,576.0
246.6096,4.9953,Hold,576.0
246.6098,0.1057,Hold,576.0
246.61,0.0872,Hold,576.0
246.6102,0.0674,Hold,576.0
246.6104,0.0534,Hold,576.0
246.6106,0.1066,Hold,576.0
246.6108,0.0643,Hold,576.0
246.611,5.4111,Hold,576.0
246.6112,0.1761,Hold,576.0
246.6114,0.0579,Hold,576.0
246.6116,0.0404,Hold,576.0
246.6118,0.0461,Hold,576.0
246.612,0.0372,Hold,576.0
246.6122,0.0295,Hold,576.0
246.6124,0.033,Hold,576.0
246.6126,0.0435,Hold,576.0
246.6128,0.1025,Hold,576.0
246.613,0.0416,Hold,576.0
246.6132,0.0333,Hold,576.0
246.6134,0.0318,Hold,576.0
246.6136,0.0337,Hold,576.0
246.6138,0.0225,Hold,576.0
246.614,6.0481,Hold,576.0
246.6142,5.3076,Hold,576.0
246.6144,0.0429,Hold,576.0
246.6146,0.0764,Hold,576.0
246.6148,0.1576,Hold,576.0
246.615,0.0697,Hold,576.0
246.6152,0.0608,Hold,576.0
246.6154,1.3048,Hold,576.0
246.6156,4.1075,Hold,576.0
246.6158,0.1009,Hold,576.0
246.616,4.9889,Hold,576.0
246.6162,0.2379,Hold,576.0
246.6164,0.3186,Hold,576.0
246.6166,0.0754,Hold,576.0
246.6168,0.0639,Hold,576.0
246.617,0.0416,Hold,576.0
246.6172,0.0442,Hold,576.0
246.6174,0.0537,Hold,576.0
246.6176,0.048,Hold,576.0
246.6178,0.0346,Hold,576.0
246.618,0.0971,Hold,576.0
246.6182,5.2476,Hold,576.0
246.6184,0.0716,Hold,576.0
246.6186,0.0432,Hold,576.0
246.6188,0.0356,Hold,576.0
246.619,0.0244,Hold,576.0
246.6192,6.6753,Hold,576.0
246.6194,0.0585,Hold,576.0
246.6196,0.048,Hold,576.0
246.6198,0.0553,Hold,576.0
246.62,0.0738,Hold,576.0
246.6202,0.0174,Hold,576.0
246.6204,0.0464,Hold,576.0
246.6206,0.0187,Hold,576.0
246.6208,0.2672,Hold,576.0
246.621,0.0212,Hold,576.0
246.6212,0.0158,Hold,576.0
246.6214,0.0276,Hold,576.0
246.6216,0.0161,Hold,576.0
246.6218,0.0375,Hold,576.0
246.622,0.0216,Hold,576.0
246.6222,1.4396,Hold,576.0
246.6224,0.1675,Hold,576.0
246.6226,0.1621,Hold,576.0
246.6228,0.1653,Hold,576.0
246.623,0.2319,Hold,576.0
246.6232,2.3688,Hold,576.0
246.6234,0.1417,Hold,576.0
246.6236,0.1101,Hold,576.0
246.6238,0.1152,Hold,576.0
246.624,2.5565,Hold,576.0
246.6242,2.3539,Hold,576.0
246.6244,0.1503,Hold,576.0
246.6246,0.5286,Hold,576.0
246.6248,0.1194,Hold,576.0
246.625,0.0716,Hold,576.0
246.6252,0.0678,Hold,576.0
246.6254,2.6273,Hold,576.0
246.6256,2.958,Hold,576.0
246.6258,0.0365,Hold,576.0
246.626,0.0349,Hold,576.0
246.6262,0.0359,Hold,576.0
246.6264,0.0394,Hold,576.0
246.6266,0.0722,Hold,576.0
246.6268,3.9265,Hold,576.0
246.627,0.0646,Hold,576.0
246.6272,0.0388,Hold,576.0
246.6274,0.0397,Hold,576.0
246.6276,0.0518,Hold,576.0
246.6278,0.0639,Hold,576.0
246.628,0.0477,Hold,576.0
246.6282,0.0506,Hold,576.0
246.6284,0.4543,Hold,576.0
246.6286,0.0907,Hold,576.0
246.6288,0.5295,Hold,576.0
246.629,0.0767,Hold,576.0
246.6292,0.0384,Hold,576.0
246.6294,0.0247,Hold,576.0
246.6296,1.8462,Hold,576.0
246.6298,0.1025,Hold,576.0
246.63,0.2504,Hold,576.0
246.6302,0.0684,Hold,576.0
246.6304,5.6893,Hold,576.0
246.6306,0.0196,Hold,576.0
246.6308,0.026,Hold,576.0
246.631,0.0251,Hold,576.0
246.6312,0.0244,Hold,576.0
246.6314,0.0254,Hold,576.0
246.6316,0.0375,Hold,576.0
246.6318,0.019,Hold,576.0
246.632,0.0251,Hold,576.0
246.6322,0.0232,Hold,576.0
246.6324,0.0216,Hold,576.0
246.6326,0.0126,Hold,576.0
246.6328,0.0232,Hold,576.0
246.633,2.7927,Hold,576.0
246.6332,0.0831,Hold,576.0
246.6334,0.0375,Hold,576.0
246.6336,0.0286,Hold,576.0
246.6338,0.2105,Hold,576.0
246.634,0.0834,Hold,576.0
246.6342,0.9709,Hold,576.0
246.6344,0.0515,Hold,576.0
246.6346,0.0713,Hold,576.0
246.6348,0.0451,Hold,576.0
246.635,1.3756,Hold,576.0
246.6352,0.0815,Hold,576.0
246.6354,0.0639,Hold,576.0
246.6356,0.0518,Hold,576.0
246.6358,0.0522,Hold,576.0
246.636,0.0474,Hold,576.0
246.6362,6.1396,Hold,576.0
246.6364,0.0499,Hold,576.0
246.6366,0.0509,Hold,576.0
246.6368,0.0509,Hold,576.0
246.637,2.0467,Hold,576.0
246.6372,2.4778,Hold,576.0
246.6374,1.5508,Hold,576.0
246.6376,0.0646,Hold,576.0
246.6378,0.0716,Hold,576.0
246.638,0.0318,Hold,576.0
246.6382,0.1175,Hold,576.0
246.6384,0.0984,Hold,576.0
246.6386,0.0588,Hold,576.0
246.6388,0.0636,Hold,576.0
246.639,0.07,Hold,576.0
246.6392,0.0579,Hold,576.0
246.6394,0.1458,Hold,576.0
246.6396,0.0958,Hold,576.0
246.6398,0.4333,Hold,576.0
246.64,0.0531,Hold,576.0
246.6402,0.5416,Hold,576.0
246.6404,0.5174,Hold,576.0
246.6406,0.1003,Hold,576.0
246.6408,0.0748,Hold,576.0
246.641,0.1379,Hold,576.0
246.6412,0.049,Hold,576.0
246.6414,0.2749,Hold,576.0
246.6416,0.077,Hold,576.0
246.6418,0.0588,Hold,576.0
246.642,0.0502,Hold,576.0
246.6422,0.07,Hold,576.0
246.6424,0.0646,Hold,576.0
246.6426,0.084,Hold,576.0
246.6428,0.0674,Hold,576.0
246.643,0.505,Hold,576.0
246.6432,0.1462,Hold,576.0
246.6434,0.0872,Hold,576.0
