Time,V,Label,Depth
446.0,0.004,Go,790.0
446.0002,0.0082,Go,790.001001001001
446.0004,-0.0001,Go,790.002002002002
446.0006,0.0002,Go,790.003003003003
446.0008,0.0075,Go,790.0040040040041
446.001,0.0012,Go,790.005005005005
446.0012,0.0044,Go,790.006006006006
446.0014,5.0106,Go,790.007007007007
446.0016,0.7698,Go,790.008008008008
446.0018,0.0181,Go,790.009009009009
446.002,0.0697,Go,790.01001001001
446.0022,0.0059,Go,790.011011011011
446.0024,0.0149,Go,790.0120120120121
446.0026,0.0031,Go,790.013013013013
446.0028,0.0021,Go,790.014014014014
446.003,0.0557,Go,790.015015015015
446.0032,0.0072,Go,790.016016016016
446.0034,0.004,Go,790.017017017017
446.0036,0.004,Go,790.018018018018
446.0038,0.0123,Go,790.019019019019
446.004,0.0085,Go,790.0200200200201
446.0042,0.005,Go,790.021021021021
446.0044,0.0034,Go,790.022022022022
446.0046,0.0149,Go,790.023023023023
446.0048,0.0133,Go,790.024024024024
446.005,0.033,Go,790.025025025025
446.0052,0.0091,Go,790.026026026026
446.0054,0.013,Go,790.027027027027
446.0056,0.013,Go,790.0280280280281
446.0058,1.5416,Go,790.0290290290291
446.006,0.859,Go,790.03003003003
446.0062,0.0251,Go,790.031031031031
446.0064,0.0232,Go,790.032032032032
446.0066,0.0209,Go,790.033033033033
446.0068,0.0184,Go,790.034034034034
446.007,0.0149,Go,790.035035035035
446.0072,0.0585,Go,790.0360360360361
446.0074,0.0439,Go,790.0370370370371
446.0076,0.0187,Go,790.038038038038
446.0078,0.0145,Go,790.039039039039
446.008,0.004,Go,790.04004004004
446.0082,0.004,Go,790.041041041041
446.0084,0.0072,Go,790.042042042042
446.0086,0.0056,Go,790.0430430430431
446.0088,0.0021,Go,790.0440440440441
446.009,0.0101,Go,790.0450450450451
446.0092,0.0152,Go,790.0460460460461
446.0094,0.0015,Go,790.047047047047
446.0096,2.2401,Go,790.048048048048
446.0098,0.0024,Go,790.049049049049
446.01,0.0251,Go,790.05005005005
446.0102,0.011,Go,790.0510510510511
446.0104,0.0267,Go,790.0520520520521
446.0106,0.0184,Go,790.0530530530531
446.0108,0.2265,Go,790.0540540540541
446.011,0.0181,Go,790.055055055055
446.0112,0.0149,Go,790.056056056056
446.0114,0.0079,Go,790.057057057057
446.0116,0.0799,Go,790.058058058058
446.0118,0.0706,Go,790.0590590590591
446.012,0.0066,Go,790.0600600600601
446.0122,0.004,Go,790.0610610610611
446.0124,0.0091,Go,790.0620620620621
446.0126,0.0024,Go,790.063063063063
446.0128,0.0047,Go,790.064064064064
446.013,0.0031,Go,790.065065065065
446.0132,0.013,Go,790.066066066066
446.0134,0.0984,Go,790.0670670670671
446.0136,0.0155,Go,790.0680680680681
446.0138,0.0633,Go,790.0690690690691
446.014,0.0949,Go,790.0700700700701
