Time,V,Label,Depth
550.8,3.0616,Go,
550.8002,0.0381,Go,
550.8004,0.04,Go,
550.8006,0.3135,Go,
550.8008,0.0745,Go,
550.801,0.2478,Go,
550.8012,0.0741,Go,
550.8014,0.041,Go,
550.8016,0.0012,Go,
550.8018,0.0107,Go,
550.802,0.0184,Go,
550.8022,0.0241,Go,
550.8024,0.0232,Go,
550.8026,0.034,Go,
550.8028,0.0168,Go,
550.803,0.0267,Go,
550.8032,0.2778,Go,
550.8034,0.0598,Go,
550.8036,0.0114,Go,
550.8038,0.026,Go,
550.804,0.0063,Go,
550.8042,0.0018,Go,
550.8044,0.0024,Go,
550.8046,0.0095,Go,
550.8048,0.0091,Go,
550.805,0.0193,Go,
550.8052,0.0072,Go,
550.8054,0.0506,Go,
550.8056,1.315,Go,
550.8058,0.0139,Go,
550.806,0.0869,Go,
550.8062,0.4518,Go,
550.8064,0.0365,Go,
550.8066,0.0557,Go,
550.8068,0.0244,Go,
550.807,0.0534,Go,
550.8072,0.0225,Go,
550.8074,0.0206,Go,
550.8076,0.0321,Go,
550.8078,0.0095,Go,
550.808,0.0104,Go,
550.8082,0.0126,Go,
550.8084,0.4081,Go,
550.8086,0.0161,Go,
550.8088,0.0053,Go,
550.809,0.0047,Go,
550.8092,0.0123,Go,
550.8094,0.0171,Go,
550.8096,0.3686,Go,
550.8098,0.3055,Go,
550.81,0.0608,Go,
550.8102,0.1175,Go,
550.8104,0.1468,Go,
550.8106,0.0933,Go,
550.8108,0.0161,Go,
550.811,0.013,Go,
550.8112,0.0075,Go,
550.8114,0.0072,Go,
550.8116,0.0706,Go,
550.8118,0.02,Go,
550.812,0.026,Go,
550.8122,0.0031,Go,
550.8124,0.0021,Go,
550.8126,0.0145,Go,
550.8128,1.8207,Go,
550.813,0.0222,Go,
550.8132,0.0247,Go,
550.8134,0.0614,Go,
550.8136,0.027,Go,
550.8138,0.2411,Go,
550.814,2.0314,Go,
550.8142,0.3495,Go,
550.8144,0.4011,Go,
550.8146,0.0866,Go,
550.8148,0.0827,Go,
550.815,0.0375,Go,
550.8152,0.5939,Go,
550.8154,0.3632,Go,
550.8156,0.0531,Go,
550.8158,0.258,Go,
550.816,0.0757,Go,
550.8162,0.0388,Go,
550.8164,1.4004,Go,
550.8166,0.0375,Go,
550.8168,0.0636,Go,
550.817,0.04,Go,
550.8172,0.0394,Go,
550.8174,0.0445,Go,
550.8176,0.7797,Go,
550.8178,0.1761,Go,
550.818,0.1548,Go,
550.8182,0.2003,Go,
550.8184,0.0525,Go,
550.8186,0.1669,Go,
550.8188,0.127,Go,
550.819,0.2035,Go,
550.8192,0.0659,Go,
550.8194,0.0177,Go,
550.8196,0.0254,Go,
550.8198,0.0365,Go,
550.82,0.6159,Go,
550.8202,0.0416,Go,
550.8204,0.1653,Go,
550.8206,0.0483,Go,
550.8208,0.0276,Go,
550.821,1.6754,Go,
550.8212,0.2896,Go,
550.8214,0.1146,Go,
550.8216,0.4269,Go,
550.8218,0.2816,Go,
550.822,0.1369,Go,
550.8222,0.8157,Go,
550.8224,0.1057,Go,
550.8226,0.0155,Go,
550.8228,0.0528,Go,
550.823,0.0426,Go,
550.8232,0.0448,Go,
550.8234,0.1723,Go,
550.8236,0.5719,Go,
550.8238,1.0046,Go,
550.824,0.2561,Go,
550.8242,0.2845,Go,
550.8244,0.0372,Go,
550.8246,0.0267,Go,
550.8248,0.04,Go,
550.825,0.0254,Go,
550.8252,0.1299,Go,
550.8254,0.0369,Go,
550.8256,0.026,Go,
550.8258,0.1344,Go,
550.826,0.0792,Go,
550.8262,0.071,Go,
550.8264,0.027,Go,
550.8266,0.7994,Go,
550.8268,0.0161,Go,
550.827,0.0324,Go,
550.8272,0.0267,Go,
550.8274,0.0203,Go,
550.8276,0.0251,Go,
550.8278,0.6471,Go,
550.828,0.0353,Go,
550.8282,0.4215,Go,
550.8284,0.3654,Go,
550.8286,0.2201,Go,
550.8288,0.6213,Go,
550.829,0.04,Go,
550.8292,0.0126,Go,
550.8294,2.2385,Go,
550.8296,0.0668,Go,
550.8298,0.5219,Go,
550.83,0.0079,Go,
550.8302,0.0161,Go,
550.8304,0.0152,Go,
550.8306,0.0187,Go,
550.8308,0.012,Go,
550.831,0.013,Go,
550.8312,0.0021,Go,
550.8314,0.0161,Go,
550.8316,0.7277,Go,
550.8318,0.1474,Go,
550.832,0.1356,Go,
550.8322,0.1372,Go,
550.8324,0.0232,Go,
550.8326,0.0544,Go,
550.8328,0.324,Go,
550.833,0.1449,Go,
550.8332,0.1296,Go,
550.8334,0.012,Go,
550.8336,0.2414,Go,
550.8338,1.6158,Go,
550.834,0.0353,Go,
550.8342,0.0063,Go,
550.8344,0.0079,Go,
550.8346,0.0754,Go,
550.8348,0.2083,Go,
550.835,0.3278,Go,
550.8352,0.041,Go,
550.8354,0.0021,Go,
550.8356,0.0388,Go,
550.8358,0.0177,Go,
550.836,0.2548,Go,
550.8362,0.2265,Go,
550.8364,0.0091,Go,
550.8366,0.0384,Go,
550.8368,0.5235,Go,
550.837,0.6649,Go,
550.8372,0.062,Go,
550.8374,0.1446,Go,
550.8376,0.0082,Go,
550.8378,0.0161,Go,
550.838,0.0955,Go,
550.8382,0.019,Go,
550.8384,0.0155,Go,
550.8386,0.1439,Go,
550.8388,0.2437,Go,
550.839,0.0069,Go,
550.8392,0.0187,Go,
550.8394,0.0149,Go,
550.8396,0.0805,Go,
550.8398,0.0566,Go,
550.84,0.041,Go,
550.8402,0.2504,Go,
550.8404,0.2532,Go,
550.8406,0.4763,Go,
550.8408,0.1006,Go,
550.841,0.0123,Go,
550.8412,0.7468,Go,
550.8414,0.1283,Go,
550.8416,0.4103,Go,
550.8418,0.1576,Go,
550.842,0.0694,Go,
550.8422,0.0761,Go,
550.8424,0.0442,Go,
550.8426,0.0286,Go,
550.8428,0.0636,Go,
550.843,0.214,Go,
550.8432,0.1283,Go,
550.8434,1.6436,Go,
550.8436,0.0506,Go,
550.8438,0.0174,Go,
550.844,0.0133,Go,
550.8442,0.0209,Go,
550.8444,0.0145,Go,
550.8446,0.0168,Go,
550.8448,0.0455,Go,
550.845,0.1044,Go,
550.8452,0.1815,Go,
550.8454,0.0394,Go,
550.8456,0.0349,Go,
550.8458,0.0181,Go,
550.846,0.4852,Go,
550.8462,0.0059,Go,
550.8464,0.1758,Go,
550.8466,0.0464,Go,
550.8468,0.0136,Go,
550.847,0.0085,Go,
550.8472,0.0228,Go,
550.8474,0.0171,Go,
550.8476,0.0104,Go,
550.8478,0.0232,Go,
550.848,0.0365,Go,
550.8482,0.0592,Go,
550.8484,0.194,Go,
550.8486,0.1239,Go,
550.8488,0.0184,Go,
550.849,0.0059,Go,
550.8492,0.0126,Go,
550.8494,0.0426,Go,
550.8496,0.1003,Go,
550.8498,0.2261,Go,
550.85,0.735,Go,
550.8502,0.0821,Go,
550.8504,0.0381,Go,
550.8506,0.0152,Go,
550.8508,0.0174,Go,
550.851,0.0267,Go,
550.8512,0.2188,Go,
550.8514,0.2746,Go,
550.8516,0.2159,Go,
550.8518,0.4941,Go,
550.852,0.2172,Go,
550.8522,0.1866,Go,
550.8524,0.0541,Go,
550.8526,0.0177,Go,
550.8528,0.0646,Go,
550.853,0.1905,Go,
550.8532,0.069,Go,
550.8534,0.0611,Go,
550.8536,0.0369,Go,
550.8538,0.0212,Go,
550.854,0.1892,Go,
550.8542,0.0079,Go,
550.8544,0.3064,Go,
550.8546,0.0365,Go,
550.8548,0.0174,Go,
550.855,0.8539,Go,
550.8552,0.1554,Go,
550.8554,0.0557,Go,
550.8556,0.027,Go,
550.8558,0.019,Go,
550.856,0.013,Go,
550.8562,0.1178,Go,
550.8564,0.1401,Go,
550.8566,0.0168,Go,
550.8568,0.0869,Go,
550.857,0.1009,Go,
550.8572,0.0611,Go,
550.8574,0.0088,Go,
550.8576,0.0847,Go,
550.8578,0.0114,Go,
550.858,0.0684,Go,
550.8582,0.0308,Go,
550.8584,0.0028,Go,
550.8586,0.0088,Go,
550.8588,0.013,Go,
550.859,0.0088,Go,
550.8592,0.1101,Go,
550.8594,0.0843,Go,
550.8596,0.0142,Go,
550.8598,0.0008,Go,
550.86,0.2746,Go,
550.8602,0.2411,Go,
550.8604,0.1028,Go,
550.8606,0.1105,Go,
550.8608,1.2433,Go,
550.861,0.0633,Go,
550.8612,-0.002,Go,
550.8614,0.011,Go,
550.8616,0.0005,Go,
550.8618,0.0015,Go,
550.862,0.4097,Go,
550.8622,0.114,Go,
550.8624,2.2627,Go,
550.8626,0.1965,Go,
550.8628,0.0627,Go,
550.863,0.0206,Go,
550.8632,0.0435,Go,
550.8634,0.0502,Go,
550.8636,0.1009,Go,
550.8638,0.0882,Go,
550.864,0.0216,Go,
550.8642,0.0066,Go,
550.8644,0.0101,Go,
550.8646,0.0149,Go,
550.8648,0.0576,Go,
550.865,0.0939,Go,
550.8652,0.0394,Go,
550.8654,0.0142,Go,
550.8656,0.0244,Go,
550.8658,0.0359,Go,
550.866,0.4129,Go,
550.8662,0.1277,Go,
550.8664,0.0232,Go,
550.8666,0.0085,Go,
550.8668,0.3096,Go,
550.867,3.575,Go,
550.8672,0.033,Go,
550.8674,0.0471,Go,
550.8676,0.027,Go,
550.8678,0.2287,Go,
550.868,0.2048,Go,
550.8682,1.4355,Go,
550.8684,1.468,Go,
550.8686,0.0783,Go,
550.8688,0.0681,Go,
550.869,0.099,Go,
550.8692,0.0241,Go,
550.8694,0.0063,Go,
550.8696,0.0541,Go,
550.8698,0.0318,Go,
550.87,0.0034,Go,
550.8702,0.0847,Go,
550.8704,0.0821,Go,
550.8706,0.0053,Go,
550.8708,0.0302,Go,
550.871,0.3361,Go,
550.8712,0.0314,Go,
550.8714,0.1006,Go,
550.8716,0.4849,Go,
550.8718,0.069,Go,
550.872,0.0397,Go,
550.8722,0.3112,Go,
550.8724,0.0082,Go,
550.8726,0.0075,Go,
550.8728,0.0145,Go,
550.873,0.0193,Go,
550.8732,0.0808,Go,
550.8734,0.0324,Go,
550.8736,0.1831,Go,
550.8738,0.0155,Go,
550.874,0.0155,Go,
550.8742,0.0244,Go,
550.8744,0.0337,Go,
550.8746,0.0056,Go,
550.8748,0.0126,Go,
550.875,0.0047,Go,
550.8752,0.0283,Go,
550.8754,0.033,Go,
550.8756,0.0572,Go,
550.8758,0.0461,Go,
550.876,0.0343,Go,
550.8762,0.0104,Go,
550.8764,0.0047,Go,
550.8766,0.0241,Go,
550.8768,0.0257,Go,
550.877,0.8937,Go,
550.8772,0.1242,Go,
550.8774,0.281,Go,
550.8776,0.055,Go,
550.8778,0.0216,Go,
550.878,0.0136,Go,
550.8782,0.0079,Go,
550.8784,0.0448,Go,
550.8786,0.0184,Go,
550.8788,0.0206,Go,
550.879,0.0085,Go,
550.8792,0.0075,Go,
550.8794,0.012,Go,
550.8796,0.0126,Go,
550.8798,0.0044,Go,
550.88,0.0021,Go,
550.8802,0.0145,Go,
550.8804,0.0063,Go,
550.8806,0.0088,Go,
550.8808,0.0075,Go,
550.881,0.0407,Go,
550.8812,0.0018,Go,
550.8814,0.6388,Go,
550.8816,5.2607,Go,
550.8818,0.0181,Go,
550.882,0.4584,Go,
550.8822,1.7745,Go,
550.8824,0.012,Go,
550.8826,0.1455,Go,
550.8828,0.0206,Go,
550.883,0.0343,Go,
550.8832,0.0254,Go,
550.8834,0.0206,Go,
550.8836,0.0203,Go,
550.8838,-0.0023,Go,
550.884,0.0544,Go,
550.8842,0.8176,Go,
550.8844,0.2934,Go,
550.8846,0.0196,Go,
550.8848,0.0079,Go,
550.885,0.0044,Go,
550.8852,0.2045,Go,
550.8854,-0.0011,Go,
550.8856,0.0477,Go,
550.8858,0.0279,Go,
550.886,0.0079,Go,
550.8862,-0.0004,Go,
550.8864,0.0069,Go,
550.8866,0.1688,Go,
550.8868,0.7962,Go,
550.887,0.078,Go,
550.8872,0.0075,Go,
550.8874,0.0149,Go,
550.8876,0.1108,Go,
550.8878,0.0276,Go,
550.888,0.042,Go,
550.8882,1.4278,Go,
550.8884,0.0391,Go,
550.8886,0.0333,Go,
550.8888,0.1905,Go,
550.889,0.0295,Go,
550.8892,0.0375,Go,
550.8894,0.0308,Go,
550.8896,0.0283,Go,
550.8898,0.0228,Go,
550.89,0.1841,Go,
