Time,V,Label,Depth
528.2,0.0678,Hold,
528.2002,0.0276,Hold,
528.2004,0.0238,Hold,
528.2006,0.0735,Hold,
528.2008,0.0738,Hold,
528.201,1.5642,Hold,
528.2012,0.0808,Hold,
528.2014,0.172,Hold,
528.2016,0.2647,Hold,
528.2018,0.1513,Hold,
528.202,0.0445,Hold,
528.2022,0.0193,Hold,
528.2024,0.0627,Hold,
528.2026,1.1468,Hold,
528.2028,0.0725,Hold,
528.203,0.0643,Hold,
528.2032,0.02,Hold,
528.2034,0.0461,Hold,
528.2036,4.299,Hold,
528.2038,0.0267,Hold,
528.204,0.0525,Hold,
528.2042,0.0193,Hold,
528.2044,0.0028,Hold,
528.2046,0.019,Hold,
528.2048,0.034,Hold,
528.205,0.0413,Hold,
528.2052,0.0228,Hold,
528.2054,0.02,Hold,
528.2056,0.0499,Hold,
528.2058,2.8443,Hold,
528.206,0.1478,Hold,
528.2062,0.3278,Hold,
528.2064,0.3326,Hold,
528.2066,0.1908,Hold,
528.2068,0.0193,Hold,
528.207,0.0448,Hold,
528.2072,0.0875,Hold,
528.2074,0.1216,Hold,
528.2076,0.0244,Hold,
528.2078,0.0193,Hold,
528.208,0.004,Hold,
528.2082,0.0308,Hold,
528.2084,0.0082,Hold,
528.2086,0.0085,Hold,
528.2088,0.0059,Hold,
528.209,0.0053,Hold,
528.2092,0.013,Hold,
528.2094,0.0008,Hold,
528.2096,0.0961,Hold,
528.2098,0.0582,Hold,
528.21,0.099,Hold,
528.2102,0.0305,Hold,
528.2104,0.1548,Hold,
528.2106,0.0811,Hold,
528.2108,0.1634,Hold,
528.211,5.5437,Hold,
528.2112,0.0098,Hold,
528.2114,0.0145,Hold,
528.2116,0.0171,Hold,
528.2118,0.0177,Hold,
528.212,0.0276,Hold,
528.2122,0.0114,Hold,
528.2124,0.0181,Hold,
528.2126,0.0085,Hold,
528.2128,0.0206,Hold,
528.213,0.0327,Hold,
528.2132,0.0933,Hold,
528.2134,1.7653,Hold,
528.2136,0.0168,Hold,
528.2138,0.165,Hold,
528.214,0.0267,Hold,
528.2142,0.0541,Hold,
528.2144,0.0158,Hold,
528.2146,0.1267,Hold,
528.2148,0.0161,Hold,
528.215,0.041,Hold,
528.2152,0.0149,Hold,
528.2154,0.0337,Hold,
528.2156,0.0525,Hold,
528.2158,0.041,Hold,
528.216,0.0193,Hold,
528.2162,0.2765,Hold,
528.2164,0.084,Hold,
528.2166,0.0553,Hold,
528.2168,0.4537,Hold,
528.217,0.0279,Hold,
528.2172,0.0142,Hold,
528.2174,0.027,Hold,
528.2176,0.0196,Hold,
528.2178,0.0302,Hold,
528.218,0.0212,Hold,
528.2182,0.0407,Hold,
528.2184,0.3415,Hold,
528.2186,0.3345,Hold,
528.2188,0.0474,Hold,
528.219,0.0639,Hold,
528.2192,0.0145,Hold,
528.2194,0.026,Hold,
528.2196,2.9039,Hold,
528.2198,0.0662,Hold,
528.22,0.0416,Hold,
528.2202,0.0627,Hold,
