Time,V,Label,Depth
296.4,6.7568,Back,
296.4002,6.7349,Back,
296.4004,6.7514,Back,
296.4006,6.7422,Back,
296.4008,6.7454,Back,
296.401,6.7259,Back,
296.4012,6.7148,Back,
296.4014,6.7355,Back,
296.4016,6.7323,Back,
296.4018,6.7387,Back,
296.402,6.7202,Back,
296.4022,6.7237,Back,
296.4024,6.7208,Back,
296.4026,6.7215,Back,
296.4028,6.7164,Back,
296.403,6.7059,Back,
296.4032,6.7259,Back,
296.4034,6.7212,Back,
296.4036,6.7052,Back,
296.4038,6.7336,Back,
296.404,6.7055,Back,
296.4042,6.6851,Back,
296.4044,6.6705,Back,
296.4046,6.709,Back,
296.4048,6.7323,Back,
296.405,6.6823,Back,
296.4052,6.6721,Back,
296.4054,6.6858,Back,
296.4056,6.6794,Back,
296.4058,6.7224,Back,
296.406,6.7138,Back,
296.4062,6.689,Back,
296.4064,6.6988,Back,
296.4066,6.6804,Back,
296.4068,6.6823,Back,
296.407,6.7078,Back,
296.4072,6.7065,Back,
296.4074,6.7087,Back,
296.4076,6.6794,Back,
296.4078,6.6718,Back,
296.408,6.6864,Back,
296.4082,6.7084,Back,
296.4084,6.6969,Back,
296.4086,6.6775,Back,
296.4088,6.6816,Back,
296.409,6.7148,Back,
296.4092,6.7008,Back,
296.4094,6.6883,Back,
296.4096,6.6813,Back,
296.4098,6.6765,Back,
296.41,6.6778,Back,
296.4102,6.6775,Back,
296.4104,6.7059,Back,
296.4106,6.6966,Back,
296.4108,6.7065,Back,
296.411,6.7129,Back,
296.4112,6.7205,Back,
296.4114,6.702,Back,
296.4116,6.6775,Back,
296.4118,6.6864,Back,
296.412,6.6941,Back,
296.4122,6.6976,Back,
296.4124,6.6963,Back,
296.4126,6.7141,Back,
296.4128,6.7262,Back,
296.413,6.7457,Back,
296.4132,6.7476,Back,
296.4134,6.7476,Back,
296.4136,6.7533,Back,
296.4138,6.7603,Back,
296.414,6.7549,Back,
296.4142,6.7584,Back,
296.4144,6.7763,Back,
296.4146,6.7954,Back,
296.4148,6.7897,Back,
296.415,6.7814,Back,
296.4152,6.7696,Back,
296.4154,6.7737,Back,
296.4156,6.7584,Back,
296.4158,6.7588,Back,
296.416,6.754,Back,
296.4162,6.7272,Back,
296.4164,6.7074,Back,
296.4166,6.7186,Back,
296.4168,6.7224,Back,
296.417,6.7262,Back,
296.4172,6.731,Back,
296.4174,6.7278,Back,
296.4176,6.7218,Back,
296.4178,6.7161,Back,
296.418,6.725,Back,
296.4182,6.7269,Back,
296.4184,6.7591,Back,
296.4186,6.7406,Back,
296.4188,6.6937,Back,
296.419,6.6886,Back,
296.4192,6.6896,Back,
296.4194,6.682,Back,
296.4196,6.6533,Back,
296.4198,6.6606,Back,
296.42,6.6851,Back,
296.4202,6.6526,Back,
296.4204,6.6399,Back,
296.4206,6.6581,Back,
296.4208,6.6647,Back,
296.421,6.6708,Back,
296.4212,6.6727,Back,
296.4214,6.6647,Back,
296.4216,6.6581,Back,
296.4218,6.6514,Back,
296.422,6.6571,Back,
296.4222,6.6641,Back,
296.4224,6.6488,Back,
296.4226,6.6679,Back,
296.4228,6.6526,Back,
296.423,6.6561,Back,
296.4232,6.66,Back,
296.4234,6.6469,Back,
296.4236,6.6714,Back,
296.4238,6.6523,Back,
296.424,6.6523,Back,
296.4242,6.594,Back,
296.4244,6.6338,Back,
296.4246,6.6424,Back,
296.4248,6.6491,Back,
296.425,6.6437,Back,
296.4252,6.6584,Back,
296.4254,6.6918,Back,
296.4256,6.6966,Back,
296.4258,6.6667,Back,
296.426,6.6772,Back,
296.4262,6.6785,Back,
296.4264,6.6689,Back,
296.4266,6.6727,Back,
296.4268,6.6953,Back,
296.427,6.702,Back,
296.4272,6.7046,Back,
296.4274,6.7294,Back,
296.4276,6.7151,Back,
296.4278,6.7237,Back,
296.428,6.724,Back,
296.4282,6.7329,Back,
296.4284,6.7304,Back,
296.4286,6.7304,Back,
296.4288,6.7237,Back,
296.429,6.717,Back,
296.4292,6.7132,Back,
296.4294,6.7097,Back,
296.4296,6.7291,Back,
296.4298,6.6992,Back,
296.43,6.6718,Back,
296.4302,6.6759,Back,
296.4304,6.6864,Back,
296.4306,6.6883,Back,
296.4308,6.6947,Back,
296.431,6.6957,Back,
296.4312,6.6864,Back,
296.4314,6.6829,Back,
296.4316,6.6867,Back,
296.4318,6.6925,Back,
296.432,6.6848,Back,
296.4322,6.6899,Back,
296.4324,6.6823,Back,
296.4326,6.6912,Back,
296.4328,6.6718,Back,
296.433,6.6835,Back,
296.4332,6.6705,Back,
296.4334,6.6463,Back,
296.4336,6.6737,Back,
296.4338,6.6412,Back,
296.434,6.6418,Back,
296.4342,6.6667,Back,
296.4344,6.6689,Back,
296.4346,6.6804,Back,
296.4348,6.6909,Back,
296.435,6.6743,Back,
296.4352,6.6708,Back,
296.4354,6.695,Back,
296.4356,6.6992,Back,
296.4358,6.6858,Back,
296.436,6.6686,Back,
296.4362,6.6855,Back,
296.4364,6.7106,Back,
296.4366,6.6839,Back,
296.4368,6.66,Back,
296.437,6.6571,Back,
296.4372,6.6842,Back,
296.4374,6.7205,Back,
296.4376,6.7017,Back,
296.4378,6.6393,Back,
296.438,6.6405,Back,
296.4382,6.7132,Back,
296.4384,6.7036,Back,
296.4386,6.7062,Back,
296.4388,6.7756,Back,
296.439,6.747,Back,
296.4392,6.6772,Back,
296.4394,6.6641,Back,
296.4396,6.6673,Back,
296.4398,6.6918,Back,
296.44,6.6963,Back,
296.4402,6.7046,Back,
296.4404,6.718,Back,
296.4406,6.71,Back,
296.4408,6.68,Back,
296.441,6.7122,Back,
296.4412,6.6922,Back,
296.4414,6.7036,Back,
296.4416,6.7055,Back,
296.4418,6.695,Back,
296.442,6.7125,Back,
296.4422,6.724,Back,
296.4424,6.7087,Back,
296.4426,6.7154,Back,
296.4428,6.7074,Back,
296.443,6.7087,Back,
296.4432,6.7186,Back,
296.4434,6.717,Back,
296.4436,6.7313,Back,
296.4438,6.7326,Back,
296.444,6.7282,Back,
296.4442,6.7342,Back,
296.4444,6.7224,Back,
296.4446,6.7145,Back,
296.4448,6.7196,Back,
296.445,6.7227,Back,
296.4452,6.718,Back,
296.4454,6.7154,Back,
296.4456,6.7039,Back,
296.4458,6.6937,Back,
296.446,6.7052,Back,
296.4462,6.7212,Back,
296.4464,6.7208,Back,
296.4466,6.7192,Back,
296.4468,6.7349,Back,
296.447,6.7288,Back,
296.4472,6.7323,Back,
296.4474,6.7489,Back,
296.4476,6.747,Back,
296.4478,6.7505,Back,
296.448,6.7336,Back,
296.4482,6.7033,Back,
296.4484,6.6998,Back,
296.4486,6.7081,Back,
296.4488,6.7129,Back,
296.449,6.7183,Back,
296.4492,6.7071,Back,
296.4494,6.7071,Back,
296.4496,6.7333,Back,
296.4498,6.7495,Back,
296.45,6.7546,Back,
296.4502,6.732,Back,
296.4504,6.7326,Back,
296.4506,6.7393,Back,
296.4508,6.7272,Back,
296.451,6.7106,Back,
296.4512,6.6861,Back,
296.4514,6.7097,Back,
296.4516,6.724,Back,
296.4518,6.7081,Back,
296.452,6.6973,Back,
296.4522,6.6995,Back,
296.4524,6.7451,Back,
296.4526,6.76,Back,
296.4528,6.7454,Back,
296.453,6.7355,Back,
296.4532,6.6918,Back,
296.4534,6.6855,Back,
296.4536,6.6807,Back,
296.4538,6.7438,Back,
296.454,6.7466,Back,
296.4542,6.7313,Back,
296.4544,6.7186,Back,
296.4546,6.7266,Back,
296.4548,6.732,Back,
296.455,6.7189,Back,
