Time,V,Label,Depth
350.6,0.0276,Go,
350.6002,0.042,Go,
350.6004,6.3693,Go,
350.6006,5.2034,Go,
350.6008,0.011,Go,
350.601,0.005,Go,
350.6012,0.0372,Go,
350.6014,0.0324,Go,
350.6016,2.1725,Go,
350.6018,0.04,Go,
350.602,0.0104,Go,
350.6022,0.0069,Go,
350.6024,0.0069,Go,
350.6026,0.0149,Go,
350.6028,0.0047,Go,
350.603,0.0104,Go,
350.6032,0.0101,Go,
350.6034,0.0155,Go,
350.6036,0.0107,Go,
350.6038,0.0136,Go,
350.604,0.0311,Go,
350.6042,0.0209,Go,
350.6044,0.0394,Go,
350.6046,0.0413,Go,
350.6048,0.0397,Go,
350.605,0.0378,Go,
350.6052,0.0563,Go,
350.6054,0.4498,Go,
350.6056,0.0786,Go,
350.6058,0.0671,Go,
350.606,0.0429,Go,
350.6062,0.034,Go,
350.6064,0.0244,Go,
350.6066,0.0308,Go,
350.6068,0.005,Go,
350.607,0.0193,Go,
350.6072,0.0232,Go,
350.6074,0.0044,Go,
350.6076,0.0244,Go,
350.6078,0.4126,Go,
350.608,0.0614,Go,
350.6082,-0.003,Go,
350.6084,0.0104,Go,
350.6086,0.0228,Go,
350.6088,0.0181,Go,
350.609,0.0177,Go,
350.6092,0.0232,Go,
350.6094,0.0142,Go,
350.6096,0.0254,Go,
350.6098,0.0161,Go,
350.61,0.0155,Go,
350.6102,0.0181,Go,
350.6104,0.2239,Go,
350.6106,0.0531,Go,
350.6108,0.0276,Go,
350.611,0.0308,Go,
350.6112,0.041,Go,
350.6114,0.0534,Go,
350.6116,0.0375,Go,
350.6118,0.0397,Go,
350.612,0.049,Go,
350.6122,0.0614,Go,
350.6124,0.0486,Go,
350.6126,0.0544,Go,
350.6128,2.3749,Go,
350.613,0.0687,Go,
350.6132,0.0123,Go,
350.6134,0.0184,Go,
350.6136,0.0072,Go,
350.6138,0.0232,Go,
350.614,0.0228,Go,
350.6142,0.0117,Go,
350.6144,0.0165,Go,
350.6146,0.5888,Go,
350.6148,0.0193,Go,
350.615,0.0337,Go,
350.6152,0.0276,Go,
350.6154,0.0531,Go,
350.6156,0.0518,Go,
350.6158,0.0496,Go,
350.616,0.0684,Go,
350.6162,0.0716,Go,
350.6164,0.078,Go,
350.6166,0.0799,Go,
350.6168,0.1073,Go,
350.617,0.8861,Go,
350.6172,0.135,Go,
350.6174,0.0872,Go,
350.6176,2.0601,Go,
350.6178,0.1003,Go,
350.618,0.315,Go,
350.6182,0.0365,Go,
350.6184,0.0069,Go,
350.6186,0.3425,Go,
350.6188,0.0267,Go,
350.619,0.02,Go,
350.6192,0.0333,Go,
350.6194,0.0254,Go,
350.6196,0.0142,Go,
350.6198,0.0263,Go,
350.62,0.0117,Go,
350.6202,0.0069,Go,
350.6204,0.0095,Go,
350.6206,0.0091,Go,
350.6208,0.0161,Go,
350.621,0.0219,Go,
350.6212,0.0251,Go,
350.6214,0.0149,Go,
350.6216,0.0101,Go,
350.6218,0.0209,Go,
350.622,0.1063,Go,
350.6222,0.0767,Go,
350.6224,0.0286,Go,
350.6226,0.0333,Go,
350.6228,0.0592,Go,
350.623,0.0321,Go,
350.6232,0.0582,Go,
350.6234,0.1057,Go,
350.6236,0.1047,Go,
350.6238,0.0706,Go,
350.624,0.0665,Go,
350.6242,0.0486,Go,
350.6244,0.0426,Go,
350.6246,0.1379,Go,
350.6248,0.0815,Go,
350.625,0.0432,Go,
350.6252,0.0512,Go,
350.6254,0.0435,Go,
350.6256,0.0254,Go,
350.6258,0.0799,Go,
350.626,0.0145,Go,
350.6262,0.011,Go,
350.6264,0.013,Go,
350.6266,0.0206,Go,
350.6268,0.012,Go,
350.627,0.0174,Go,
350.6272,0.0126,Go,
350.6274,0.2516,Go,
350.6276,0.0706,Go,
350.6278,0.013,Go,
350.628,0.1089,Go,
350.6282,0.0021,Go,
350.6284,0.0133,Go,
350.6286,0.0008,Go,
350.6288,0.0165,Go,
350.629,0.0165,Go,
350.6292,0.0024,Go,
350.6294,0.0152,Go,
350.6296,0.0104,Go,
350.6298,0.011,Go,
350.63,0.0174,Go,
350.6302,0.0298,Go,
350.6304,0.034,Go,
350.6306,0.0305,Go,
350.6308,0.0525,Go,
350.631,0.0394,Go,
350.6312,0.0397,Go,
350.6314,0.1968,Go,
350.6316,0.0913,Go,
350.6318,0.0522,Go,
350.632,0.0582,Go,
350.6322,0.0506,Go,
350.6324,0.0247,Go,
350.6326,0.0286,Go,
350.6328,0.0308,Go,
350.633,0.041,Go,
350.6332,0.0356,Go,
350.6334,0.0448,Go,
350.6336,0.0506,Go,
350.6338,0.0639,Go,
350.634,0.0547,Go,
350.6342,0.0461,Go,
350.6344,0.1767,Go,
350.6346,0.0659,Go,
350.6348,0.0681,Go,
350.635,0.2609,Go,
350.6352,0.1382,Go,
350.6354,0.2571,Go,
350.6356,0.0359,Go,
350.6358,0.2701,Go,
350.636,0.063,Go,
350.6362,0.0142,Go,
350.6364,0.0085,Go,
350.6366,0.0216,Go,
350.6368,0.0069,Go,
350.637,0.0107,Go,
350.6372,0.0123,Go,
350.6374,0.0088,Go,
350.6376,0.0117,Go,
350.6378,0.0184,Go,
350.638,0.0222,Go,
350.6382,0.0212,Go,
350.6384,0.0343,Go,
350.6386,0.0318,Go,
350.6388,0.128,Go,
350.639,0.0467,Go,
350.6392,0.0531,Go,
350.6394,0.0413,Go,
350.6396,0.1047,Go,
350.6398,0.056,Go,
350.64,0.0486,Go,
350.6402,0.0534,Go,
350.6404,0.0557,Go,
350.6406,0.0671,Go,
350.6408,0.0729,Go,
350.641,0.0904,Go,
350.6412,0.1117,Go,
350.6414,0.3542,Go,
350.6416,1.365,Go,
350.6418,0.0907,Go,
350.642,0.078,Go,
350.6422,0.0767,Go,
350.6424,0.0856,Go,
350.6426,0.0815,Go,
350.6428,0.0888,Go,
350.643,0.0952,Go,
350.6432,0.1025,Go,
350.6434,3.1014,Go,
350.6436,0.1955,Go,
350.6438,0.1659,Go,
350.644,0.1315,Go,
350.6442,0.65,Go,
350.6444,0.114,Go,
350.6446,0.0936,Go,
350.6448,0.1054,Go,
350.645,0.1156,Go,
350.6452,0.1175,Go,
350.6454,0.1468,Go,
350.6456,0.4498,Go,
350.6458,0.1528,Go,
350.646,0.1583,Go,
350.6462,0.1449,Go,
350.6464,2.2146,Go,
350.6466,0.0145,Go,
350.6468,0.0263,Go,
350.647,0.013,Go,
350.6472,0.0136,Go,
350.6474,0.0181,Go,
350.6476,0.0206,Go,
350.6478,0.02,Go,
350.648,0.0219,Go,
350.6482,0.0251,Go,
350.6484,0.0273,Go,
350.6486,0.0244,Go,
350.6488,0.0407,Go,
350.649,0.0337,Go,
350.6492,0.0337,Go,
350.6494,0.0448,Go,
350.6496,0.0391,Go,
350.6498,0.0235,Go,
350.65,0.084,Go,
350.6502,0.2373,Go,
350.6504,0.1366,Go,
350.6506,0.0901,Go,
350.6508,0.4737,Go,
350.651,0.2108,Go,
350.6512,0.0878,Go,
350.6514,0.0375,Go,
350.6516,0.0209,Go,
350.6518,0.0302,Go,
350.652,0.012,Go,
350.6522,0.0161,Go,
350.6524,0.0088,Go,
350.6526,0.0075,Go,
350.6528,0.0196,Go,
350.653,0.0114,Go,
350.6532,0.0216,Go,
350.6534,0.0241,Go,
350.6536,0.0222,Go,
350.6538,0.0286,Go,
350.654,0.0152,Go,
350.6542,0.0279,Go,
350.6544,0.0232,Go,
350.6546,0.0225,Go,
350.6548,0.0181,Go,
350.655,0.0429,Go,
350.6552,0.0337,Go,
350.6554,0.0206,Go,
350.6556,0.0254,Go,
350.6558,0.0318,Go,
350.656,0.026,Go,
350.6562,0.0247,Go,
350.6564,0.0337,Go,
350.6566,0.0305,Go,
350.6568,0.0694,Go,
350.657,0.0608,Go,
350.6572,0.0639,Go,
350.6574,0.1892,Go,
350.6576,0.3705,Go,
350.6578,0.0792,Go,
350.658,0.048,Go,
350.6582,0.1965,Go,
350.6584,0.0238,Go,
350.6586,0.0101,Go,
350.6588,0.0133,Go,
350.659,0.013,Go,
350.6592,0.0104,Go,
350.6594,0.0126,Go,
350.6596,0.0101,Go,
350.6598,0.0165,Go,
350.66,0.0228,Go,
350.6602,0.0273,Go,
350.6604,0.0276,Go,
350.6606,0.0165,Go,
350.6608,0.027,Go,
350.661,0.0206,Go,
350.6612,0.0295,Go,
350.6614,0.0212,Go,
350.6616,0.0283,Go,
350.6618,0.0244,Go,
350.662,0.0222,Go,
350.6622,0.0267,Go,
350.6624,0.0244,Go,
