Time,V,Depth,Label
645.8,0.0257,999.0,1
645.8002,0.0305,999.001001001001,1
645.8004,0.0104,999.002002002002,1
645.8006,0.0455,999.003003003003,1
645.8008,0.0684,999.004004004004,1
645.801,0.0324,999.005005005005,1
645.8012,0.0247,999.006006006006,1
645.8014,0.0426,999.007007007007,1
645.8016,0.1239,999.008008008008,1
645.8018,0.1184,999.009009009009,1
645.802,0.2857,999.01001001001,1
645.8022,0.0225,999.011011011011,1
645.8024,0.0333,999.012012012012,1
645.8026,0.033,999.013013013013,1
645.8028,0.1379,999.014014014014,1
645.803,0.2156,999.015015015015,1
645.8032,0.0818,999.016016016016,1
645.8034,0.1592,999.017017017017,1
645.8036,0.0324,999.018018018018,1
645.8038,0.1465,999.019019019019,1
645.804,0.0808,999.02002002002,1
645.8042,0.0407,999.021021021021,1
645.8044,0.8552,999.022022022022,1
645.8046,0.1576,999.023023023023,1
645.8048,0.0518,999.024024024024,1
645.805,0.005,999.025025025025,1
645.8052,0.0056,999.026026026026,1
645.8054,0.0034,999.027027027027,1
645.8056,0.0117,999.028028028028,1
645.8058,0.0219,999.0290290290292,1
645.806,0.0008,999.03003003003,1
645.8062,-0.0004,999.031031031031,1
645.8064,0.0101,999.032032032032,1
645.8066,0.0193,999.033033033033,1
645.8068,0.0155,999.034034034034,1
645.807,0.0021,999.035035035035,1
645.8072,0.0165,999.036036036036,1
645.8074,0.012,999.0370370370372,1
645.8076,0.0149,999.038038038038,1
645.8078,0.0047,999.039039039039,1
645.808,0.0362,999.04004004004,1
645.8082,0.0333,999.041041041041,1
645.8084,0.0219,999.042042042042,1
645.8086,0.0107,999.0430430430432,1
645.8088,0.0416,999.044044044044,1
645.809,0.801,999.0450450450452,1
645.8092,0.4734,999.046046046046,1
645.8094,0.1137,999.047047047047,1
645.8096,0.1481,999.048048048048,1
645.8098,0.0435,999.049049049049,1
645.81,0.0219,999.05005005005,1
645.8102,0.0193,999.0510510510512,1
645.8104,0.0244,999.052052052052,1
645.8106,0.0149,999.0530530530532,1
645.8108,0.0053,999.054054054054,1
645.811,0.1691,999.055055055055,1
645.8112,0.0394,999.056056056056,1
645.8114,0.0305,999.057057057057,1
645.8116,0.0486,999.058058058058,1
645.8118,0.2672,999.0590590590592,1
645.812,0.1223,999.06006006006,1
645.8122,0.0805,999.0610610610612,1
645.8124,0.2373,999.062062062062,1
645.8126,0.041,999.063063063063,1
645.8128,0.0219,999.064064064064,1
645.813,0.0075,999.065065065065,1
645.8132,0.0044,999.066066066066,1
645.8134,0.0149,999.0670670670672,1
645.8136,0.2733,999.068068068068,1
645.8138,0.1446,999.0690690690692,1
645.814,0.0579,999.07007007007,1
645.8142,0.0085,999.0710710710712,1
645.8144,0.0805,999.072072072072,1
645.8146,0.1,999.073073073073,1
645.8148,0.1863,999.074074074074,1
645.815,0.0311,999.0750750750752,1
645.8152,0.1532,999.076076076076,1
645.8154,0.0378,999.0770770770772,1
645.8156,0.0391,999.078078078078,1
645.8158,0.0509,999.0790790790792,1
645.816,0.2797,999.08008008008,1
645.8162,0.0971,999.081081081081,1
645.8164,0.0343,999.082082082082,1
645.8166,0.0821,999.0830830830832,1
645.8168,0.0372,999.084084084084,1
645.817,0.0471,999.0850850850852,1
645.8172,0.0171,999.086086086086,1
645.8174,0.0668,999.0870870870872,1
645.8176,1.0269,999.088088088088,1
645.8178,0.0856,999.089089089089,1
645.818,0.281,999.09009009009,1
645.8182,0.1468,999.0910910910912,1
645.8184,0.0171,999.092092092092,1
645.8186,0.2561,999.0930930930932,1
645.8188,0.0209,999.094094094094,1
645.819,0.0318,999.0950950950952,1
645.8192,0.0072,999.096096096096,1
645.8194,0.0623,999.097097097097,1
645.8196,0.013,999.098098098098,1
645.8198,0.0126,999.0990990990992,1
645.82,0.0107,999.1001001001,1
645.8202,0.4747,999.1011011011012,1
645.8204,0.2822,999.102102102102,1
645.8206,0.2252,999.1031031031032,1
645.8208,0.1621,999.104104104104,1
645.821,0.0901,999.105105105105,1
645.8212,0.1927,999.1061061061062,1
645.8214,0.0687,999.1071071071073,1
645.8216,4.1747,999.108108108108,1
645.8218,0.3096,999.1091091091092,1
645.822,0.0397,999.11011011011,1
645.8222,0.0668,999.1111111111112,1
645.8224,0.0222,999.112112112112,1
645.8226,0.026,999.1131131131132,1
645.8228,0.265,999.1141141141142,1
645.823,0.2214,999.1151151151151,1
645.8232,0.1073,999.116116116116,1
645.8234,0.2115,999.1171171171172,1
645.8236,0.0694,999.118118118118,1
645.8238,0.0633,999.1191191191192,1
645.824,0.0824,999.12012012012,1
645.8242,0.0882,999.1211211211212,1
645.8244,0.7233,999.1221221221222,1
645.8246,0.0155,999.1231231231232,1
645.8248,0.0318,999.124124124124,1
645.825,0.0353,999.1251251251252,1
645.8252,0.0302,999.126126126126,1
645.8254,0.0174,999.1271271271272,1
645.8256,0.0251,999.128128128128,1
645.8258,0.0091,999.1291291291292,1
645.826,0.0276,999.1301301301302,1
645.8262,0.0133,999.1311311311312,1
645.8264,0.0114,999.132132132132,1
645.8266,0.0161,999.1331331331332,1
645.8268,0.1943,999.134134134134,1
645.827,0.0152,999.1351351351352,1
645.8272,0.0037,999.136136136136,1
645.8274,0.0082,999.1371371371372,1
645.8276,0.0018,999.1381381381382,1
645.8278,0.0079,999.1391391391392,1
645.828,0.0174,999.14014014014,1
645.8282,0.0181,999.1411411411412,1
645.8284,0.0075,999.142142142142,1
645.8286,0.0388,999.1431431431432,1
645.8288,0.287,999.144144144144,1
645.829,0.1544,999.1451451451452,1
645.8292,0.3657,999.1461461461462,1
645.8294,0.1857,999.1471471471472,1
645.8296,0.0808,999.1481481481482,1
645.8298,0.0461,999.1491491491493,1
645.83,0.0636,999.15015015015,1
645.8302,0.3227,999.1511511511512,1
645.8304,0.0713,999.152152152152,1
645.8306,0.0302,999.1531531531532,1
645.8308,0.0168,999.1541541541542,1
645.831,0.0279,999.1551551551552,1
645.8312,0.0063,999.1561561561562,1
645.8314,0.0082,999.1571571571571,1
645.8316,0.0133,999.158158158158,1
645.8318,0.0531,999.1591591591592,1
645.832,0.0289,999.1601601601602,1
645.8322,0.0381,999.1611611611612,1
645.8324,0.0155,999.1621621621622,1
645.8326,0.5247,999.1631631631632,1
645.8328,0.0901,999.1641641641642,1
645.833,0.0359,999.1651651651651,1
645.8332,0.004,999.166166166166,1
645.8334,0.0053,999.1671671671672,1
645.8336,0.0037,999.1681681681682,1
645.8338,0.1885,999.1691691691692,1
645.834,0.0072,999.1701701701702,1
645.8342,0.0397,999.1711711711712,1
645.8344,4.183,999.1721721721722,1
645.8346,0.0053,999.1731731731732,1
645.8348,0.2061,999.174174174174,1
645.835,0.1736,999.1751751751752,1
645.8352,0.2612,999.1761761761762,1
645.8354,0.1796,999.1771771771772,1
645.8356,0.2774,999.1781781781782,1
645.8358,0.1551,999.1791791791792,1
645.836,0.041,999.1801801801802,1
645.8362,0.0273,999.1811811811812,1
645.8364,0.0394,999.182182182182,1
645.8366,0.0359,999.1831831831832,1
645.8368,0.0455,999.1841841841842,1
645.837,0.0537,999.1851851851852,1
645.8372,0.0228,999.1861861861862,1
645.8374,0.0694,999.1871871871872,1
645.8376,0.0082,999.1881881881882,1
645.8378,0.0984,999.1891891891892,1
645.838,4.5584,999.1901901901902,1
645.8382,0.1274,999.1911911911913,1
645.8384,0.0407,999.1921921921922,1
645.8386,0.0674,999.1931931931932,1
645.8388,3.6253,999.1941941941942,1
645.839,0.1143,999.1951951951952,1
645.8392,0.0923,999.1961961961962,1
645.8394,0.0353,999.1971971971972,1
645.8396,0.0305,999.1981981981982,1
645.8398,0.0276,999.1991991991993,1
645.84,0.0617,999.2002002002002,1
645.8402,0.0372,999.2012012012012,1
645.8404,0.0509,999.2022022022022,1
645.8406,1.3058,999.2032032032032,1
645.8408,0.0471,999.2042042042042,1
645.841,0.0435,999.2052052052052,1
645.8412,0.1924,999.2062062062062,1
645.8414,0.252,999.2072072072071,1
645.8416,0.2284,999.2082082082082,1
645.8418,0.1309,999.2092092092092,1
645.842,0.1927,999.2102102102102,1
645.8422,0.2268,999.2112112112112,1
645.8424,0.0786,999.2122122122122,1
645.8426,0.128,999.2132132132132,1
645.8428,0.0305,999.2142142142142,1
645.843,0.0697,999.2152152152152,1
645.8432,1.4339,999.2162162162164,1
645.8434,0.0639,999.2172172172172,1
645.8436,0.0467,999.2182182182182,1
645.8438,0.0254,999.2192192192192,1
645.844,2.5071,999.2202202202202,1
645.8442,0.0238,999.2212212212212,1
645.8444,0.0193,999.2222222222222,1
645.8446,0.0126,999.2232232232232,1
645.8448,0.0085,999.2242242242244,1
645.845,0.0372,999.2252252252252,1
645.8452,0.034,999.2262262262262,1
645.8454,0.0318,999.2272272272272,1
645.8456,0.0381,999.2282282282282,1
645.8458,0.0445,999.2292292292292,1
645.846,0.0238,999.2302302302302,1
645.8462,0.0273,999.2312312312312,1
645.8464,0.0149,999.2322322322324,1
645.8466,0.0426,999.2332332332332,1
645.8468,2.7541,999.2342342342342,1
645.847,0.0815,999.2352352352352,1
645.8472,0.0263,999.2362362362362,1
645.8474,0.0302,999.2372372372372,1
645.8476,0.0353,999.2382382382382,1
645.8478,0.027,999.2392392392392,1
645.848,0.0426,999.2402402402404,1
645.8482,0.0451,999.2412412412413,1
645.8484,0.2112,999.2422422422422,1
645.8486,0.1952,999.2432432432432,1
645.8488,0.244,999.2442442442442,1
645.849,0.1015,999.2452452452452,1
645.8492,0.084,999.2462462462464,1
645.8494,3.1085,999.2472472472472,1
645.8496,0.0158,999.2482482482484,1
645.8498,0.0142,999.2492492492491,1
645.85,0.0228,999.2502502502502,1
645.8502,0.0582,999.2512512512512,1
645.8504,0.0407,999.2522522522522,1
645.8506,0.0085,999.2532532532532,1
645.8508,0.0254,999.2542542542544,1
645.851,0.0961,999.2552552552552,1
645.8512,0.1003,999.2562562562564,1
645.8514,0.1251,999.2572572572572,1
645.8516,0.2341,999.2582582582584,1
645.8518,0.0372,999.2592592592592,1
645.852,0.1554,999.2602602602602,1
645.8522,0.0228,999.2612612612612,1
645.8524,0.6923,999.2622622622624,1
645.8526,0.0898,999.2632632632632,1
645.8528,0.3832,999.2642642642644,1
645.853,0.0907,999.2652652652652,1
645.8532,0.3396,999.2662662662664,1
645.8534,0.1446,999.2672672672672,1
645.8536,0.3915,999.2682682682682,1
645.8538,0.9186,999.2692692692692,1
645.854,0.1704,999.2702702702704,1
645.8542,0.0764,999.2712712712712,1
645.8544,0.0722,999.2722722722724,1
645.8546,0.0799,999.2732732732732,1
645.8548,0.1398,999.2742742742744,1
645.855,0.1025,999.2752752752752,1
645.8552,0.5203,999.2762762762762,1
645.8554,0.3667,999.2772772772772,1
645.8556,0.1838,999.2782782782784,1
645.8558,0.0636,999.2792792792792,1
645.856,0.2268,999.2802802802804,1
645.8562,0.3431,999.2812812812812,1
645.8564,0.1618,999.2822822822824,1
645.8566,0.3087,999.2832832832833,1
645.8568,0.1082,999.2842842842842,1
645.857,0.084,999.2852852852852,1
645.8572,2.2583,999.2862862862864,1
645.8574,0.026,999.2872872872872,1
645.8576,0.2067,999.2882882882884,1
645.8578,0.0713,999.2892892892892,1
645.858,0.0668,999.2902902902904,1
645.8582,0.0318,999.2912912912911,1
645.8584,0.0423,999.2922922922922,1
645.8586,0.0286,999.2932932932932,1
645.8588,0.0308,999.2942942942944,1
645.859,0.0706,999.2952952952952,1
645.8592,0.0598,999.2962962962964,1
645.8594,0.2099,999.2972972972972,1
645.8596,0.2006,999.2982982982984,1
645.8598,0.4017,999.2992992992992,1
645.86,1.1697,999.3003003003004,1
645.8602,0.2128,999.3013013013014,1
645.8604,0.0939,999.3023023023025,1
645.8606,0.1681,999.3033033033032,1
645.8608,0.0697,999.3043043043044,1
645.861,0.2108,999.3053053053052,1
645.8612,0.2449,999.3063063063064,1
645.8614,0.2864,999.3073073073072,1
645.8616,1.6509,999.3083083083084,1
645.8618,0.178,999.3093093093094,1
645.862,0.1653,999.3103103103105,1
645.8622,0.0499,999.3113113113112,1
645.8624,0.0165,999.3123123123124,1
645.8626,0.0792,999.3133133133132,1
645.8628,0.0117,999.3143143143144,1
645.863,0.0448,999.3153153153152,1
645.8632,0.0547,999.3163163163164,1
645.8634,0.0228,999.3173173173174,1
645.8636,0.0289,999.3183183183183,1
645.8638,0.0416,999.3193193193192,1
645.864,0.033,999.3203203203204,1
645.8642,0.0238,999.3213213213212,1
645.8644,0.0404,999.3223223223224,1
645.8646,0.7048,999.3233233233232,1
645.8648,0.077,999.3243243243244,1
645.865,0.0168,999.3253253253254,1
645.8652,0.0228,999.3263263263264,1
645.8654,0.0614,999.3273273273272,1
645.8656,0.0273,999.3283283283284,1
645.8658,0.0235,999.3293293293292,1
645.866,0.0104,999.3303303303304,1
645.8662,0.0187,999.3313313313312,1
645.8664,0.0219,999.3323323323324,1
645.8666,0.0298,999.3333333333334,1
645.8668,0.0343,999.3343343343344,1
645.867,0.0311,999.3353353353352,1
645.8672,0.02,999.3363363363364,1
645.8674,0.0541,999.3373373373372,1
645.8676,0.0394,999.3383383383384,1
645.8678,0.0184,999.3393393393392,1
645.868,0.0324,999.3403403403404,1
645.8682,0.0212,999.3413413413414,1
645.8684,0.31,999.3423423423424,1
645.8686,0.0655,999.3433433433432,1
645.8688,2.2863,999.3443443443444,1
645.869,0.0206,999.3453453453452,1
645.8692,0.0365,999.3463463463464,1
645.8694,0.0142,999.3473473473472,1
645.8696,0.0193,999.3483483483484,1
645.8698,0.0486,999.3493493493494,1
645.87,0.2437,999.3503503503504,1
645.8702,0.5451,999.3513513513514,1
645.8704,0.2972,999.3523523523525,1
645.8706,2.466,999.3533533533532,1
645.8708,0.1114,999.3543543543544,1
645.871,0.1707,999.3553553553552,1
645.8712,0.062,999.3563563563564,1
645.8714,0.2612,999.3573573573574,1
645.8716,0.1497,999.3583583583584,1
645.8718,0.4569,999.3593593593594,1
645.872,0.4317,999.3603603603603,1
645.8722,0.1086,999.3613613613612,1
645.8724,0.7213,999.3623623623624,1
645.8726,1.1652,999.3633633633634,1
645.8728,0.4049,999.3643643643644,1
645.873,0.0582,999.3653653653654,1
645.8732,0.0216,999.3663663663664,1
645.8734,0.0792,999.3673673673674,1
645.8736,0.0601,999.3683683683684,1
645.8738,0.0977,999.3693693693692,1
645.874,1.3287,999.3703703703704,1
645.8742,0.1137,999.3713713713714,1
645.8744,0.6175,999.3723723723724,1
645.8746,0.4059,999.3733733733734,1
645.8748,0.0882,999.3743743743744,1
645.875,0.0566,999.3753753753754,1
645.8752,0.0579,999.3763763763764,1
645.8754,0.0493,999.3773773773772,1
645.8756,0.0665,999.3783783783784,1
645.8758,0.0582,999.3793793793794,1
645.876,0.0627,999.3803803803804,1
645.8762,2.3255,999.3813813813814,1
645.8764,0.2398,999.3823823823824,1
645.8766,0.672,999.3833833833834,1
645.8768,0.5566,999.3843843843844,1
645.877,0.0528,999.3853853853852,1
645.8772,0.0244,999.3863863863864,1
645.8774,0.1376,999.3873873873874,1
645.8776,1.7239,999.3883883883884,1
645.8778,0.0996,999.3893893893894,1
645.878,1.0422,999.3903903903904,1
645.8782,0.4823,999.3913913913914,1
645.8784,0.0659,999.3923923923924,1
645.8786,0.0553,999.3933933933934,1
645.8788,0.157,999.3943943943945,1
645.879,0.0353,999.3953953953954,1
645.8792,0.0496,999.3963963963964,1
645.8794,0.1793,999.3973973973974,1
645.8796,0.0232,999.3983983983984,1
645.8798,0.0397,999.3993993993994,1
645.88,0.0333,999.4004004004004,1
645.8802,0.0365,999.4014014014014,1
645.8804,0.0652,999.4024024024023,1
645.8806,0.027,999.4034034034034,1
645.8808,1.1672,999.4044044044044,1
645.881,0.1841,999.4054054054054,1
645.8812,0.07,999.4064064064064,1
645.8814,0.2144,999.4074074074074,1
645.8816,0.1532,999.4084084084084,1
645.8818,0.4215,999.4094094094094,1
645.882,0.0614,999.4104104104103,1
645.8822,0.0525,999.4114114114114,1
645.8824,0.0349,999.4124124124124,1
645.8826,0.1054,999.4134134134134,1
645.8828,0.0725,999.4144144144144,1
645.883,0.1659,999.4154154154154,1
645.8832,0.5368,999.4164164164164,1
645.8834,0.3064,999.4174174174174,1
645.8836,0.0732,999.4184184184184,1
645.8838,0.9498,999.4194194194196,1
645.884,0.1172,999.4204204204204,1
645.8842,0.0448,999.4214214214214,1
645.8844,0.3039,999.4224224224224,1
645.8846,0.0786,999.4234234234234,1
645.8848,0.0435,999.4244244244244,1
645.885,0.0232,999.4254254254254,1
645.8852,0.6089,999.4264264264264,1
645.8854,0.0445,999.4274274274276,1
645.8856,0.0203,999.4284284284284,1
645.8858,0.2277,999.4294294294294,1
645.886,0.2908,999.4304304304304,1
645.8862,0.2781,999.4314314314314,1
645.8864,0.0324,999.4324324324324,1
645.8866,0.034,999.4334334334334,1
645.8868,0.0251,999.4344344344344,1
645.887,0.011,999.4354354354356,1
645.8872,0.02,999.4364364364365,1
645.8874,0.0232,999.4374374374374,1
645.8876,0.0235,999.4384384384384,1
645.8878,0.0101,999.4394394394394,1
645.888,0.0267,999.4404404404404,1
645.8882,0.0349,999.4414414414416,1
645.8884,0.0327,999.4424424424424,1
645.8886,0.4562,999.4434434434436,1
645.8888,0.1302,999.4444444444443,1
645.889,0.315,999.4454454454454,1
645.8892,0.1796,999.4464464464464,1
645.8894,0.0333,999.4474474474474,1
645.8896,0.0251,999.4484484484484,1
645.8898,0.0369,999.4494494494496,1
645.89,0.0149,999.4504504504504,1
645.8902,0.085,999.4514514514516,1
645.8904,0.2179,999.4524524524523,1
645.8906,0.2908,999.4534534534534,1
645.8908,0.1312,999.4544544544544,1
645.891,0.0349,999.4554554554554,1
645.8912,0.1955,999.4564564564564,1
645.8914,0.085,999.4574574574576,1
645.8916,0.0729,999.4584584584584,1
645.8918,0.2223,999.4594594594596,1
645.892,0.2567,999.4604604604604,1
645.8922,0.2443,999.4614614614616,1
645.8924,0.7472,999.4624624624624,1
645.8926,0.23,999.4634634634634,1
645.8928,0.4546,999.4644644644644,1
645.893,0.2268,999.4654654654656,1
645.8932,0.2896,999.4664664664664,1
645.8934,0.1981,999.4674674674676,1
645.8936,0.3504,999.4684684684684,1
645.8938,0.1184,999.4694694694696,1
645.894,0.0576,999.4704704704704,1
645.8942,0.0939,999.4714714714714,1
645.8944,0.193,999.4724724724724,1
645.8946,0.258,999.4734734734736,1
645.8948,0.8447,999.4744744744744,1
645.895,1.1155,999.4754754754756,1
645.8952,0.0582,999.4764764764764,1
645.8954,0.0384,999.4774774774776,1
645.8956,0.027,999.4784784784785,1
645.8958,0.2657,999.4794794794794,1
645.896,0.143,999.4804804804804,1
645.8962,0.0174,999.4814814814816,1
645.8964,0.0066,999.4824824824824,1
645.8966,0.0429,999.4834834834836,1
645.8968,0.0225,999.4844844844844,1
645.897,0.0614,999.4854854854856,1
645.8972,0.0184,999.4864864864865,1
645.8974,0.1047,999.4874874874874,1
645.8976,0.0917,999.4884884884884,1
645.8978,0.0187,999.4894894894896,1
645.898,0.0104,999.4904904904904,1
645.8982,1.5301,999.4914914914916,1
645.8984,0.2051,999.4924924924924,1
645.8986,0.0659,999.4934934934936,1
645.8988,0.0878,999.4944944944943,1
645.899,0.1854,999.4954954954954,1
645.8992,0.0353,999.4964964964964,1
645.8994,0.6146,999.4974974974976,1
645.8996,0.0582,999.4984984984984,1
645.8998,1.8437,999.4994994994996,1
645.9,0.0059,999.5005005005004,1
645.9002,0.0005,999.5015015015016,1
645.9004,1.387,999.5025025025024,1
645.9006,3.1875,999.5035035035036,1
645.9008,0.013,999.5045045045046,1
645.901,0.0448,999.5055055055057,1
645.9012,0.0958,999.5065065065064,1
645.9014,0.0056,999.5075075075076,1
645.9016,0.0101,999.5085085085084,1
645.9018,0.005,999.5095095095096,1
645.902,0.0133,999.5105105105104,1
645.9022,0.0203,999.5115115115116,1
645.9024,0.0149,999.5125125125126,1
645.9026,0.0123,999.5135135135135,1
645.9028,0.0181,999.5145145145144,1
645.903,0.0158,999.5155155155156,1
645.9032,0.0104,999.5165165165164,1
645.9034,0.0467,999.5175175175176,1
645.9036,0.0716,999.5185185185184,1
645.9038,0.1082,999.5195195195196,1
645.904,0.7806,999.5205205205206,1
645.9042,0.1347,999.5215215215215,1
645.9044,0.2287,999.5225225225224,1
645.9046,0.3052,999.5235235235236,1
645.9048,0.5725,999.5245245245244,1
645.905,0.0697,999.5255255255256,1
645.9052,0.0426,999.5265265265264,1
645.9054,0.2035,999.5275275275276,1
645.9056,0.4814,999.5285285285286,1
645.9058,0.2026,999.5295295295296,1
645.906,0.3769,999.5305305305304,1
645.9062,0.0961,999.5315315315316,1
645.9064,1.387,999.5325325325324,1
645.9066,0.1328,999.5335335335336,1
645.9068,0.0053,999.5345345345344,1
645.907,0.0139,999.5355355355356,1
645.9072,0.0072,999.5365365365366,1
645.9074,0.0126,999.5375375375376,1
645.9076,0.0177,999.5385385385384,1
645.9078,0.0098,999.5395395395396,1
645.908,0.0069,999.5405405405404,1
645.9082,0.0308,999.5415415415416,1
645.9084,0.0174,999.5425425425424,1
645.9086,0.0464,999.5435435435436,1
645.9088,0.0184,999.5445445445446,1
645.909,0.0123,999.5455455455456,1
645.9092,0.0174,999.5465465465466,1
645.9094,0.0107,999.5475475475477,1
645.9096,0.0212,999.5485485485484,1
645.9098,0.0572,999.5495495495496,1
645.91,0.0413,999.5505505505504,1
645.9102,0.0435,999.5515515515516,1
645.9104,0.048,999.5525525525526,1
645.9106,0.02,999.5535535535536,1
645.9108,0.013,999.5545545545546,1
645.911,0.0228,999.5555555555557,1
645.9112,0.019,999.5565565565564,1
645.9114,0.0145,999.5575575575576,1
645.9116,0.9517,999.5585585585584,1
645.9118,3.4418,999.5595595595596,1
645.912,0.0815,999.5605605605606,1
645.9122,0.0133,999.5615615615616,1
645.9124,0.0365,999.5625625625626,1
645.9126,0.0627,999.5635635635635,1
645.9128,0.107,999.5645645645644,1
645.913,0.3976,999.5655655655656,1
645.9132,1.5942,999.5665665665666,1
645.9134,0.0037,999.5675675675676,1
645.9136,0.0018,999.5685685685686,1
645.9138,-0.0001,999.5695695695696,1
645.914,0.0177,999.5705705705706,1
645.9142,0.0187,999.5715715715716,1
645.9144,0.0174,999.5725725725724,1
645.9146,0.1309,999.5735735735736,1
645.9148,0.0222,999.5745745745746,1
645.915,0.0298,999.5755755755756,1
645.9152,0.0088,999.5765765765766,1
645.9154,1.8083,999.5775775775776,1
645.9156,0.0181,999.5785785785786,1
645.9158,0.0101,999.5795795795796,1
645.916,0.0075,999.5805805805804,1
645.9162,0.011,999.5815815815816,1
645.9164,0.0225,999.5825825825826,1
645.9166,0.0247,999.5835835835836,1
645.9168,0.0216,999.5845845845846,1
645.917,1.3131,999.5855855855856,1
645.9172,0.1143,999.5865865865866,1
645.9174,0.0907,999.5875875875876,1
645.9176,0.8313,999.5885885885886,1
645.9178,0.3756,999.5895895895897,1
645.918,3.575,999.5905905905906,1
645.9182,0.0442,999.5915915915916,1
645.9184,0.0098,999.5925925925926,1
645.9186,0.0165,999.5935935935936,1
645.9188,0.0346,999.5945945945946,1
645.919,0.0244,999.5955955955956,1
645.9192,0.0034,999.5965965965966,1
645.9194,0.0063,999.5975975975977,1
645.9196,0.0066,999.5985985985986,1
645.9198,0.0034,999.5995995995996,1
645.92,0.0751,999.6006006006006,1
645.9202,0.0502,999.6016016016016,1
645.9204,3.893,999.6026026026026,1
645.9206,0.0811,999.6036036036036,1
645.9208,0.0327,999.6046046046046,1
645.921,0.0069,999.6056056056055,1
645.9212,0.0232,999.6066066066066,1
645.9214,0.0082,999.6076076076076,1
645.9216,0.019,999.6086086086086,1
645.9218,0.027,999.6096096096096,1
645.922,0.0126,999.6106106106106,1
645.9222,0.0158,999.6116116116116,1
645.9224,0.0391,999.6126126126126,1
645.9226,0.0158,999.6136136136136,1
645.9228,0.0369,999.6146146146148,1
645.923,0.1289,999.6156156156156,1
645.9232,0.0716,999.6166166166166,1
645.9234,0.1248,999.6176176176176,1
645.9236,1.4667,999.6186186186186,1
645.9238,0.0474,999.6196196196196,1
645.924,0.1328,999.6206206206206,1
645.9242,0.3934,999.6216216216216,1
645.9244,0.1012,999.6226226226228,1
645.9246,0.1446,999.6236236236236,1
645.9248,0.1446,999.6246246246246,1
645.925,0.0531,999.6256256256256,1
645.9252,0.0114,999.6266266266266,1
645.9254,0.0359,999.6276276276276,1
645.9256,0.1114,999.6286286286286,1
645.9258,0.0544,999.6296296296296,1
645.926,0.2252,999.6306306306308,1
645.9262,4.175,999.6316316316316,1
645.9264,0.0104,999.6326326326326,1
645.9266,0.0082,999.6336336336336,1
645.9268,0.0095,999.6346346346346,1
645.927,0.0066,999.6356356356356,1
645.9272,0.0012,999.6366366366366,1
645.9274,0.0263,999.6376376376376,1
645.9276,0.0066,999.6386386386388,1
645.9278,0.0416,999.6396396396397,1
645.928,0.8408,999.6406406406406,1
645.9282,0.4479,999.6416416416416,1
645.9284,0.3466,999.6426426426426,1
645.9286,1.7127,999.6436436436436,1
645.9288,0.1579,999.6446446446448,1
645.929,0.0187,999.6456456456456,1
645.9292,0.0059,999.6466466466468,1
645.9294,0.0044,999.6476476476475,1
645.9296,0.0254,999.6486486486486,1
645.9298,0.027,999.6496496496496,1
645.93,0.0283,999.6506506506506,1
645.9302,0.0369,999.6516516516516,1
645.9304,0.0413,999.6526526526528,1
645.9306,0.0206,999.6536536536536,1
645.9308,0.0257,999.6546546546548,1
645.931,0.0142,999.6556556556556,1
645.9312,0.1532,999.6566566566568,1
645.9314,0.0407,999.6576576576576,1
645.9316,0.0786,999.6586586586586,1
645.9318,0.0579,999.6596596596596,1
645.932,0.0445,999.6606606606608,1
645.9322,0.0598,999.6616616616616,1
645.9324,0.2978,999.6626626626628,1
645.9326,0.2586,999.6636636636636,1
645.9328,0.1799,999.6646646646648,1
645.933,0.3119,999.6656656656656,1
645.9332,0.0372,999.6666666666666,1
645.9334,0.02,999.6676676676676,1
645.9336,0.0142,999.6686686686688,1
645.9338,0.02,999.6696696696696,1
645.934,2.9695,999.6706706706708,1
645.9342,0.0126,999.6716716716716,1
645.9344,1.3032,999.6726726726728,1
645.9346,0.0056,999.6736736736736,1
645.9348,0.0069,999.6746746746746,1
645.935,0.0203,999.6756756756756,1
645.9352,0.0069,999.6766766766768,1
645.9354,0.0098,999.6776776776776,1
645.9356,3.103,999.6786786786788,1
645.9358,0.0193,999.6796796796796,1
645.936,0.0047,999.6806806806808,1
645.9362,0.0158,999.6816816816817,1
645.9364,4.1285,999.6826826826826,1
645.9366,0.0149,999.6836836836836,1
645.9368,0.1022,999.6846846846848,1
645.937,0.0901,999.6856856856856,1
645.9372,0.1618,999.6866866866868,1
645.9374,0.0107,999.6876876876876,1
645.9376,0.0219,999.6886886886888,1
645.9378,0.0356,999.6896896896895,1
645.938,0.0786,999.6906906906906,1
645.9382,0.1481,999.6916916916916,1
645.9384,0.0614,999.6926926926928,1
645.9386,0.0745,999.6936936936936,1
645.9388,0.134,999.6946946946948,1
645.939,0.0901,999.6956956956956,1
645.9392,0.0703,999.6966966966968,1
645.9394,0.0378,999.6976976976975,1
645.9396,5.0265,999.6986986986986,1
645.9398,0.1009,999.6996996996996,1
645.94,0.0432,999.7007007007008,1
645.9402,0.0381,999.7017017017016,1
645.9404,0.0582,999.7027027027028,1
645.9406,0.0525,999.7037037037036,1
645.9408,0.0407,999.7047047047048,1
645.941,0.0247,999.7057057057056,1
645.9412,0.0091,999.7067067067068,1
645.9414,0.0072,999.7077077077078,1
645.9416,0.0171,999.7087087087089,1
645.9418,0.0161,999.7097097097096,1
645.942,0.0212,999.7107107107108,1
645.9422,0.098,999.7117117117116,1
645.9424,0.0177,999.7127127127128,1
645.9426,0.0063,999.7137137137136,1
645.9428,0.004,999.7147147147148,1
