Filename,Max,Min,Mean,Std,Median,IQR,RMS,Skewness,Kurtosis,Label
Hybrid(Average)_23-29_1121_Go549_508.0.csv,7.1928,-0.0055,0.23758510000000002,0.8555878584877076,0.03225,0.05587500000000001,0.8875501297109927,5.235027572651653,29.258614763758416,Go
Hybrid(Average)_23-29_1122_Hold531_508.0.csv,7.2218,-0.0046,0.4628179,1.2469445515034396,0.047850000000000004,0.100325,1.3294796923496048,3.5324650670905324,12.32791663469245,Hold
Hybrid(Average)_23-29_1123_Hold532_508.0.csv,6.7827,-0.0074,0.6657386000000001,1.5696789216483436,0.0539,0.1456,1.7042992427035812,2.7644766495844646,6.6098530780699765,Hold
Hybrid(Average)_23-29_1124_Go533_508.0.csv,7.2686,-0.0011,0.3032625,0.9507696946137618,0.0522,0.0733,0.9975104977342344,4.836164895093047,24.664222264650526,Go
Hybrid(Average)_23-29_1125_Go550_509.0.csv,6.4063,-0.0043,0.1674696,0.5951609850569625,0.03895,0.0545,0.6179874177198108,6.689468477626833,51.26047943065225,Go
Hybrid(Average)_23-29_1126_Go551_510.0.csv,5.9586,-0.0046,0.1293118,0.5382069200498536,0.0305,0.044974999999999994,0.5532617497351502,7.56371416552338,64.00840788136553,Go
Hybrid(Average)_23-29_1127_Hold534_510.0.csv,7.3521,-0.0065,0.6101034,1.6447338915345553,0.033850000000000005,0.077875,1.7534738615331567,2.9800811605986097,7.584074611533952,Hold
Hybrid(Average)_23-29_1128_Hold535_510.0.csv,7.1287,-0.0065,0.38261680000000003,1.0646571641495373,0.0474,0.091525,1.1308213819786042,3.828615065499189,14.937754952592742,Hold
Hybrid(Average)_23-29_1129_Go552_511.0.csv,6.9525,-0.003,0.266175,0.8711014931719532,0.0499,0.067975,0.9104439160211902,5.134550889483619,27.608686036344032,Go
Hybrid(Average)_23-29_1130_Go536_511.0.csv,6.8276,-0.0027,0.6455671,1.7854800631044117,0.0429,0.0838,1.8977639466725045,2.9503012532940915,7.012256508545381,Go
Hybrid(Average)_23-29_1131_Go553_512.0.csv,6.9519,-0.0046,0.2275025,0.8246325875978212,0.0359,0.06470000000000001,0.855041679177103,5.673586448957066,34.68347142667294,Go
Hybrid(Average)_23-29_1132_Go554_513.0.csv,6.5363,-0.0049,0.2420013,0.8065601088185849,0.0397,0.071775,0.8416966788160685,5.37759861367837,31.177985407810127,Go
Hybrid(Average)_23-29_1133_Hold537_513.0.csv,7.5395,-0.0049,0.5881644,1.3522482737080443,0.0557,0.150275,1.4740027746853124,2.831777874797985,7.50541061683885,Hold
Hybrid(Average)_23-29_1134_Hold538_513.0.csv,7.0529,-0.0011,0.4453886,1.1767846318931514,0.0426,0.09857500000000001,1.2576995876599466,3.4580113114621924,11.932439119408572,Hold
Hybrid(Average)_23-29_1135_Hold539_513.0.csv,6.8843,-0.002,0.31955700000000004,0.9773359853188663,0.0429,0.08327500000000002,1.0277874871878914,4.402807344493035,20.084971973007086,Hold
Hybrid(Average)_23-29_1136_Go555_514.0.csv,6.7438,-0.0011,0.25068959999999996,0.8553363968893664,0.0388,0.066075,0.8909062953195471,5.253203965268636,29.531130159818986,Go
Hybrid(Average)_23-29_1137_Go556_515.0.csv,7.384,-0.0151,0.1780131,0.6811101399488421,0.0318,0.0557,0.7036588487967731,6.459894114979892,47.14093967387593,Go
Hybrid(Average)_23-29_1138_Hold540_515.0.csv,7.3113,-0.0055,0.4472253,1.394523617415438,0.0308,0.059075,1.4638175748261804,3.745053655988484,13.147811466095407,Hold
Hybrid(Average)_23-29_1139_Hold541_515.0.csv,7.0197,-0.0014,0.6828489,1.55044251348007,0.06025,0.16557499999999997,1.693443455167606,2.750500908600272,6.738222696660667,Hold
Hybrid(Average)_23-29_1140_Go557_516.0.csv,7.0589,-0.0055,0.2214925,0.7927185451379043,0.0351,0.0644,0.8226987399224579,5.646115561646459,34.81622609079434,Go
Hybrid(Average)_23-29_1141_Hold542_516.0.csv,7.2148,-0.0062,0.32420360000000004,1.112540087328521,0.0333,0.06219999999999999,1.1582813452352585,4.517176805083492,20.484840894703986,Hold
Hybrid(Average)_23-29_1142_Hold543_516.0.csv,7.3725,-0.0074,0.4012533,1.1499921847099677,0.0437,0.08097499999999999,1.2174414785237113,3.877809774488133,15.222556396689315,Hold
Hybrid(Average)_23-29_1143_Go558_517.0.csv,7.072,-0.003,0.2333665,0.7376858080233815,0.0522,0.081525,0.7733667269348998,5.882396656304124,39.718687234928154,Go
Hybrid(Average)_23-29_1144_Go559_518.0.csv,6.8148,-0.0062,0.18577539999999998,0.6613973670131534,0.042,0.05945,0.686674253092396,6.067166302182814,40.91214884172249,Go
